STATE_COUNTY,WHITESPER
NY_FRANKLIN,0.8420000000000001
NY_FULTON,0.953
NY_GENESEE,0.929
NY_GREENE,0.903
NY_HAMILTON,0.973
NY_HERKIMER,0.966
NY_JEFFERSON,0.887
NY_KINGS,0.428
NY_LEWIS,0.977
NY_LIVINGSTON,0.938
NY_MADISON,0.95
NY_MONROE,0.7609999999999999
NY_MONTGOMERY,0.9059999999999999
NY_NASSAU,0.73
NY_NEWYORK,0.574
NY_NIAGARA,0.885
NY_ONEIDA,0.871
NY_ONONDAGA,0.8109999999999999
NY_ONTARIO,0.937
NY_ORANGE,0.772
NY_ORLEANS,0.898
NY_OSWEGO,0.963
NY_OTSEGO,0.9470000000000001
NY_PUTNAM,0.907
NY_QUEENS,0.397
NY_RENSSELAER,0.875
NY_RICHMOND,0.7290000000000001
NY_ROCKLAND,0.732
NY_STLAWRENCE,0.9390000000000001
NY_SARATOGA,0.943
NY_SCHENECTADY,0.7959999999999999
NY_SCHOHARIE,0.9590000000000001
NY_SCHUYLER,0.971
NY_SENECA,0.925
NY_STEUBEN,0.953
NY_SUFFOLK,0.8079999999999999
NY_SULLIVAN,0.82
NY_TIOGA,0.9690000000000001
NY_TOMPKINS,0.826
NY_ULSTER,0.867
NY_WARREN,0.965
NY_WASHINGTON,0.946
NY_WAYNE,0.929
NY_WESTCHESTER,0.6809999999999999
NY_WYOMING,0.9159999999999999
NY_YATES,0.972
NC_ALAMANCE,0.711
NC_ALEXANDER,0.8959999999999999
NC_ALLEGHANY,0.922
NC_ANSON,0.47200000000000003
NC_ASHE,0.955
NC_AVERY,0.919
NC_BEAUFORT,0.682
NC_BERTIE,0.35200000000000004
NC_BLADEN,0.563
NC_BRUNSWICK,0.83
NC_BUNCOMBE,0.8740000000000001
NC_BURKE,0.8440000000000001
NC_CABARRUS,0.754
NC_CALDWELL,0.902
NC_CAMDEN,0.821
NC_CARTERET,0.893
NC_CASWELL,0.625
NC_CATAWBA,0.8170000000000001
NC_CHATHAM,0.76
NC_CHEROKEE,0.9359999999999999
NC_CHOWAN,0.62
NC_CLAY,0.966
NC_CLEVELAND,0.7559999999999999
NC_COLUMBUS,0.615
NC_CRAVEN,0.7
NC_CUMBERLAND,0.514
NC_CURRITUCK,0.903
NC_DARE,0.9229999999999999
NC_DAVIDSON,0.843
NC_DAVIE,0.875
NC_DUPLIN,0.5720000000000001
NC_DURHAM,0.46399999999999997
NC_EDGECOMBE,0.38799999999999996
NC_FORSYTH,0.623
NC_FRANKLIN,0.66
NC_GASTON,0.782
NC_GATES,0.637
NC_GRAHAM,0.903
NC_GRANVILLE,0.604
NC_GREENE,0.508
NC_GUILFORD,0.57
NC_HALIFAX,0.4
NC_HARNETT,0.6829999999999999
NC_HAYWOOD,0.955
NC_HENDERSON,0.889
NC_HERTFORD,0.35600000000000004
NC_HOKE,0.45299999999999996
NC_HYDE,0.64
NC_IREDELL,0.807
NC_JACKSON,0.8320000000000001
NC_JOHNSTON,0.742
NC_JONES,0.63
NC_LEE,0.669
NC_LENOIR,0.534
NC_LINCOLN,0.894
NC_MCDOWELL,0.9059999999999999
NC_MACON,0.938
NC_MADISON,0.965
NC_MARTIN,0.531
NC_MECKLENBURG,0.5529999999999999
NC_MITCHELL,0.953
NC_MONTGOMERY,0.6890000000000001
NC_MOORE,0.804
NC_NASH,0.5589999999999999
NC_NEWHANOVER,0.7909999999999999
NC_NORTHAMPTON,0.392
NC_ONSLOW,0.74
NC_ORANGE,0.7440000000000001
NC_PAMLICO,0.763
NC_PASQUOTANK,0.5670000000000001
NC_PENDER,0.7609999999999999
NC_PERQUIMANS,0.721
NC_PERSON,0.6829999999999999
NC_PITT,0.589
NC_POLK,0.9079999999999999
NC_RANDOLPH,0.855
NC_RICHMOND,0.602
NC_ROBESON,0.29
NC_ROCKINGHAM,0.757
NC_ROWAN,0.765
NC_RUTHERFORD,0.8590000000000001
NC_SAMPSON,0.5670000000000001
NC_SCOTLAND,0.465
NC_STANLY,0.836
NC_STOKES,0.929
NC_SURRY,0.8809999999999999
NC_SWAIN,0.6659999999999999
NC_TRANSYLVANIA,0.924
NC_TYRRELL,0.545
NC_UNION,0.79
NC_VANCE,0.442
NC_WAKE,0.6629999999999999
NC_WARREN,0.38799999999999996
NC_WASHINGTON,0.46
NC_WATAUGA,0.945
NC_WAYNE,0.588
NC_WILKES,0.9059999999999999
NC_WILSON,0.52
NC_YADKIN,0.885
NC_YANCEY,0.9520000000000001
ND_ADAMS,0.973
ND_BARNES,0.9640000000000001
ND_BENSON,0.434
ND_BILLINGS,0.986
ND_BOTTINEAU,0.951
ND_BOWMAN,0.9790000000000001
ND_BURKE,0.978
ND_BURLEIGH,0.93
ND_CASS,0.917
ND_CAVALIER,0.977
ND_DICKEY,0.965
ND_DIVIDE,0.98
ND_DUNN,0.8490000000000001
ND_EDDY,0.9520000000000001
ND_EMMONS,0.985
ND_FOSTER,0.9840000000000001
ND_GOLDENVALLEY,0.9740000000000001
ND_GRANDFORKS,0.903
ND_GRANT,0.972
ND_GRIGGS,0.988
ND_HETTINGER,0.9620000000000001
ND_KIDDER,0.963
ND_LAMOURE,0.985
ND_LOGAN,0.9840000000000001
ND_MCHENRY,0.978
ND_MCINTOSH,0.981
ND_MCKENZIE,0.753
ND_MCLEAN,0.91
ND_MERCER,0.956
ND_MORTON,0.9359999999999999
ND_MOUNTRAIL,0.6559999999999999
ND_NELSON,0.972
ND_OLIVER,0.973
ND_PEMBINA,0.955
ND_PIERCE,0.941
ND_RAMSEY,0.877
ND_RANSOM,0.978
ND_RENVILLE,0.9790000000000001
ND_RICHLAND,0.95
ND_ROLETTE,0.203
ND_SARGENT,0.98
ND_SHERIDAN,0.9670000000000001
ND_SIOUX,0.126
ND_SLOPE,0.975
ND_STARK,0.9520000000000001
ND_STEELE,0.976
ND_STUTSMAN,0.956
ND_TOWNER,0.9670000000000001
ND_TRAILL,0.9620000000000001
ND_WALSH,0.935
ND_WARD,0.903
ND_WELLS,0.9890000000000001
ND_WILLIAMS,0.9209999999999999
OH_ADAMS,0.977
OH_ALLEN,0.838
OH_ASHLAND,0.973
OH_ASHTABULA,0.927
OH_ATHENS,0.9179999999999999
OH_AUGLAIZE,0.978
OH_BELMONT,0.94
OH_BROWN,0.975
OH_BUTLER,0.86
OH_CARROLL,0.978
OH_CHAMPAIGN,0.9470000000000001
OH_CLARK,0.863
OH_CLERMONT,0.9590000000000001
OH_CLINTON,0.9470000000000001
OH_COLUMBIANA,0.955
OH_COSHOCTON,0.97
OH_CRAWFORD,0.972
OH_CUYAHOGA,0.636
OH_DARKE,0.978
OH_DEFIANCE,0.9279999999999999
OH_DELAWARE,0.897
OH_ERIE,0.87
OH_FAIRFIELD,0.902
OH_FAYETTE,0.946
OH_FRANKLIN,0.6920000000000001
OH_FULTON,0.9490000000000001
OH_GALLIA,0.9470000000000001
OH_GEAUGA,0.9690000000000001
OH_GREENE,0.8640000000000001
OH_GUERNSEY,0.96
OH_HAMILTON,0.688
OH_HANCOCK,0.934
OH_HARDIN,0.9670000000000001
OH_HARRISON,0.9590000000000001
OH_HENRY,0.9520000000000001
OH_HIGHLAND,0.965
OH_HOCKING,0.975
OH_HOLMES,0.987
OH_HURON,0.9490000000000001
OH_JACKSON,0.971
OH_JEFFERSON,0.919
OH_KNOX,0.9670000000000001
OH_LAKE,0.925
OH_LAWRENCE,0.9590000000000001
OH_LICKING,0.932
OH_LOGAN,0.953
OH_LORAIN,0.848
OH_LUCAS,0.74
OH_MADISON,0.9059999999999999
OH_MAHONING,0.799
OH_MARION,0.9109999999999999
OH_MEDINA,0.961
OH_MEIGS,0.9740000000000001
OH_MERCER,0.9740000000000001
OH_MIAMI,0.9440000000000001
OH_MONROE,0.981
OH_MONTGOMERY,0.7390000000000001
OH_MORGAN,0.932
OH_MORROW,0.977
OH_MUSKINGUM,0.93
OH_NOBLE,0.961
OH_OTTAWA,0.965
OH_PAULDING,0.9570000000000001
OH_PERRY,0.9790000000000001
OH_PICKAWAY,0.945
OH_PIKE,0.966
OH_PORTAGE,0.9229999999999999
OH_PREBLE,0.976
OH_PUTNAM,0.9570000000000001
OH_RICHLAND,0.875
OH_ROSS,0.907
OH_SANDUSKY,0.912
OH_SCIOTO,0.9440000000000001
OH_SENECA,0.937
OH_SHELBY,0.9470000000000001
OH_STARK,0.887
OH_SUMMIT,0.8059999999999999
OH_TRUMBULL,0.89
OH_TUSCARAWAS,0.966
OH_UNION,0.929
OH_VANWERT,0.966
OH_VINTON,0.9790000000000001
OH_WARREN,0.905
OH_WASHINGTON,0.965
OH_WAYNE,0.9570000000000001
OH_WILLIAMS,0.9590000000000001
OH_WOOD,0.9279999999999999
OH_WYANDOT,0.9690000000000001
OK_ADAIR,0.43
OK_ALFALFA,0.894
OK_ATOKA,0.738
OK_BEAVER,0.828
OK_BECKHAM,0.85
OK_BLAINE,0.797
OK_BRYAN,0.762
OK_CADDO,0.631
OK_CANADIAN,0.831
OK_CARTER,0.7440000000000001
OK_CHEROKEE,0.523
OK_CHOCTAW,0.649
OK_CIMARRON,0.847
OK_CLEVELAND,0.7929999999999999
OK_COAL,0.743
OK_COMANCHE,0.645
OK_COTTON,0.813
OK_CRAIG,0.667
OK_CREEK,0.797
OK_CUSTER,0.7809999999999999
OK_DELAWARE,0.67
OK_DEWEY,0.8909999999999999
OK_ELLIS,0.9440000000000001
OK_GARFIELD,0.8390000000000001
OK_GARVIN,0.815
OK_GRADY,0.858
OK_GRANT,0.93
OK_GREER,0.83
OK_HARMON,0.732
OK_HARPER,0.8740000000000001
OK_HASKELL,0.7490000000000001
OK_HUGHES,0.6809999999999999
OK_JACKSON,0.728
OK_JEFFERSON,0.8440000000000001
OK_JOHNSTON,0.731
OK_KAY,0.802
OK_KINGFISHER,0.845
OK_KIOWA,0.802
OK_LATIMER,0.7020000000000001
OK_LEFLORE,0.7509999999999999
OK_LINCOLN,0.8590000000000001
OK_LOGAN,0.81
OK_LOVE,0.7879999999999999
OK_MCCLAIN,0.845
OK_MCCURTAIN,0.6709999999999999
OK_MCINTOSH,0.703
OK_MAJOR,0.91
OK_MARSHALL,0.738
OK_MAYES,0.68
OK_MURRAY,0.78
OK_MUSKOGEE,0.598
OK_NOBLE,0.8420000000000001
OK_NOWATA,0.69
OK_OKFUSKEE,0.644
OK_OKLAHOMA,0.6459999999999999
OK_OKMULGEE,0.6579999999999999
OK_OSAGE,0.66
OK_OTTAWA,0.69
OK_PAWNEE,0.8059999999999999
OK_PAYNE,0.8190000000000001
OK_PITTSBURG,0.736
OK_PONTOTOC,0.7120000000000001
OK_POTTAWATOMIE,0.763
OK_PUSHMATAHA,0.75
OK_ROGERMILLS,0.898
OK_ROGERS,0.753
OK_SEMINOLE,0.685
OK_SEQUOYAH,0.665
OK_STEPHENS,0.851
OK_TEXAS,0.757
OK_TILLMAN,0.735
OK_TULSA,0.6920000000000001
OK_WAGONER,0.757
OK_WASHINGTON,0.7829999999999999
OK_WASHITA,0.883
OK_WOODS,0.884
OK_WOODWARD,0.867
OR_BAKER,0.946
OR_BENTON,0.871
OR_CLACKAMAS,0.882
OR_CLATSOP,0.909
OR_COLUMBIA,0.925
OR_COOS,0.898
OR_CROOK,0.927
OR_CURRY,0.92
OR_DESCHUTES,0.922
OR_DOUGLAS,0.924
OR_GILLIAM,0.9520000000000001
OR_GRANT,0.95
OR_HARNEY,0.919
OR_HOODRIVER,0.831
OR_JACKSON,0.887
OR_JEFFERSON,0.69
OR_JOSEPHINE,0.924
OR_KLAMATH,0.8590000000000001
OR_LAKE,0.903
OR_LANE,0.883
OR_LINCOLN,0.877
OR_LINN,0.9059999999999999
OR_MALHEUR,0.775
OR_MARION,0.782
OR_MORROW,0.777
OR_MULTNOMAH,0.765
OR_POLK,0.8590000000000001
OR_SHERMAN,0.934
OR_TILLAMOOK,0.915
OR_UMATILLA,0.7909999999999999
OR_UNION,0.9309999999999999
OR_WALLOWA,0.96
OR_WASCO,0.861
OR_WASHINGTON,0.7659999999999999
OR_WHEELER,0.924
OR_YAMHILL,0.8540000000000001
PA_ADAMS,0.937
PA_ALLEGHENY,0.815
PA_ARMSTRONG,0.98
PA_BEAVER,0.912
PA_BEDFORD,0.98
PA_BERKS,0.8320000000000001
PA_BLAIR,0.9620000000000001
PA_BRADFORD,0.975
PA_BUCKS,0.892
PA_BUTLER,0.966
PA_CAMBRIA,0.941
PA_CAMERON,0.983
PA_CARBON,0.958
PA_CENTRE,0.894
PA_CHESTER,0.855
PA_CLARION,0.972
PA_CLEARFIELD,0.9540000000000001
PA_CLINTON,0.965
PA_COLUMBIA,0.9540000000000001
PA_CRAWFORD,0.963
PA_CUMBERLAND,0.909
PA_DAUPHIN,0.727
PA_DELAWARE,0.725
PA_ELK,0.985
PA_ERIE,0.882
PA_FAYETTE,0.9329999999999999
PA_FOREST,0.769
PA_FRANKLIN,0.92
PA_FULTON,0.973
PA_GREENE,0.946
PA_HUNTINGDON,0.925
PA_INDIANA,0.9490000000000001
PA_JEFFERSON,0.983
PA_JUNIATA,0.968
PA_LACKAWANNA,0.92
PA_LANCASTER,0.8859999999999999
PA_LAWRENCE,0.938
PA_LEBANON,0.91
PA_LEHIGH,0.7909999999999999
PA_LUZERNE,0.907
PA_LYCOMING,0.9259999999999999
PA_MCKEAN,0.9590000000000001
PA_MERCER,0.9159999999999999
PA_MIFFLIN,0.975
PA_MONROE,0.772
PA_MONTGOMERY,0.8109999999999999
PA_MONTOUR,0.953
PA_NORTHAMPTON,0.863
PA_NORTHUMBERLAND,0.9540000000000001
PA_PERRY,0.9740000000000001
PA_PHILADELPHIA,0.41
PA_PIKE,0.8859999999999999
PA_POTTER,0.981
PA_SCHUYLKILL,0.9440000000000001
PA_SNYDER,0.9690000000000001
PA_SOMERSET,0.96
PA_SULLIVAN,0.9590000000000001
PA_SUSQUEHANNA,0.98
PA_TIOGA,0.973
PA_UNION,0.877
PA_VENANGO,0.971
PA_WARREN,0.981
PA_WASHINGTON,0.941
PA_WAYNE,0.9420000000000001
PA_WESTMORELAND,0.953
PA_WYOMING,0.9740000000000001
PA_YORK,0.885
RI_BRISTOL,0.9570000000000001
RI_KENT,0.934
RI_NEWPORT,0.902
RI_PROVIDENCE,0.7340000000000001
RI_WASHINGTON,0.938
SC_ABBEVILLE,0.696
SC_AIKEN,0.696
SC_ALLENDALE,0.237
SC_ANDERSON,0.8009999999999999
SC_BAMBERG,0.361
SC_BARNWELL,0.526
SC_BEAUFORT,0.7190000000000001
SC_BERKELEY,0.665
SC_CALHOUN,0.539
SC_CHARLESTON,0.642
SC_CHEROKEE,0.75
SC_CHESTER,0.598
SC_CHESTERFIELD,0.628
SC_CLARENDON,0.47
SC_COLLETON,0.57
SC_DARLINGTON,0.5589999999999999
SC_DILLON,0.48
SC_DORCHESTER,0.6779999999999999
SC_EDGEFIELD,0.586
SC_FAIRFIELD,0.386
SC_FLORENCE,0.5489999999999999
SC_GEORGETOWN,0.632
SC_GREENVILLE,0.738
SC_GREENWOOD,0.629
SC_HAMPTON,0.42700000000000005
SC_HORRY,0.799
SC_JASPER,0.43
SC_KERSHAW,0.713
SC_LANCASTER,0.715
SC_LAURENS,0.7040000000000001
SC_LEE,0.33399999999999996
SC_LEXINGTON,0.7929999999999999
SC_MCCORMICK,0.48700000000000004
SC_MARION,0.406
SC_MARLBORO,0.414
SC_NEWBERRY,0.621
SC_OCONEE,0.878
SC_ORANGEBURG,0.34299999999999997
SC_PICKENS,0.887
SC_RICHLAND,0.473
SC_SALUDA,0.611
SC_SPARTANBURG,0.723
SC_SUMTER,0.48200000000000004
SC_UNION,0.6659999999999999
SC_WILLIAMSBURG,0.318
SC_YORK,0.748
SD_AURORA,0.951
SD_BEADLE,0.897
SD_BENNETT,0.337
SD_BONHOMME,0.898
SD_BROOKINGS,0.932
SD_BROWN,0.932
SD_BRULE,0.884
SD_BUFFALO,0.14800000000000002
SD_BUTTE,0.9420000000000001
SD_CAMPBELL,0.983
SD_CHARLESMIX,0.65
SD_CLARK,0.981
SD_CLAY,0.9109999999999999
SD_CODINGTON,0.953
SD_CORSON,0.297
SD_CUSTER,0.9420000000000001
SD_DAVISON,0.9440000000000001
SD_DAY,0.8809999999999999
SD_DEUEL,0.975
SD_DEWEY,0.21
SD_DOUGLAS,0.966
SD_EDMUNDS,0.978
SD_FALLRIVER,0.8859999999999999
SD_FAULK,0.9890000000000001
SD_GRANT,0.971
SD_GREGORY,0.8959999999999999
SD_HAAKON,0.9470000000000001
SD_HAMLIN,0.9670000000000001
SD_HAND,0.9840000000000001
SD_HANSON,0.986
SD_HARDING,0.9590000000000001
SD_HUGHES,0.857
SD_HUTCHINSON,0.9740000000000001
SD_HYDE,0.8909999999999999
SD_JACKSON,0.42700000000000005
SD_JERAULD,0.97
SD_JONES,0.956
SD_KINGSBURY,0.981
SD_LAKE,0.9620000000000001
SD_LAWRENCE,0.9440000000000001
SD_LINCOLN,0.961
SD_LYMAN,0.583
SD_MCCOOK,0.98
SD_MCPHERSON,0.982
SD_MARSHALL,0.8540000000000001
SD_MEADE,0.92
SD_MELLETTE,0.397
SD_MINER,0.978
SD_MINNEHAHA,0.8809999999999999
SD_MOODY,0.81
SD_PENNINGTON,0.836
SD_PERKINS,0.9690000000000001
SD_POTTER,0.976
SD_ROBERTS,0.617
SD_SANBORN,0.98
SD_SHANNON,0.028999999999999998
SD_SPINK,0.971
SD_STANLEY,0.9
SD_SULLY,0.966
SD_TODD,0.096
SD_TRIPP,0.831
SD_TURNER,0.975
SD_UNION,0.955
SD_WALWORTH,0.826
SD_YANKTON,0.9279999999999999
SD_ZIEBACH,0.218
TN_ANDERSON,0.919
TN_BEDFORD,0.818
TN_BENTON,0.9540000000000001
TN_BLEDSOE,0.9359999999999999
TN_BLOUNT,0.935
TN_BRADLEY,0.903
TN_CAMPBELL,0.977
TN_CANNON,0.966
TN_CARROLL,0.868
TN_CARTER,0.9640000000000001
TN_CHEATHAM,0.956
TN_CHESTER,0.877
TN_CLAIBORNE,0.9690000000000001
TN_CLAY,0.965
TN_COCKE,0.951
TN_COFFEE,0.92
TN_CROCKETT,0.787
TN_CUMBERLAND,0.968
TN_DAVIDSON,0.614
TN_DECATUR,0.9470000000000001
TN_DEKALB,0.927
TN_DICKSON,0.9179999999999999
TN_DYER,0.82
TN_FAYETTE,0.6920000000000001
TN_FENTRESS,0.981
TN_FRANKLIN,0.9079999999999999
TN_GIBSON,0.785
TN_GILES,0.8640000000000001
TN_GRAINGER,0.97
TN_GREENE,0.95
TN_GRUNDY,0.977
TN_HAMBLEN,0.866
TN_HAMILTON,0.7390000000000001
TN_HANCOCK,0.98
TN_HARDEMAN,0.564
TN_HARDIN,0.937
TN_HAWKINS,0.965
TN_HAYWOOD,0.45899999999999996
TN_HENDERSON,0.892
TN_HENRY,0.892
TN_HICKMAN,0.9279999999999999
TN_HOUSTON,0.951
TN_HUMPHREYS,0.951
TN_JACKSON,0.978
TN_JEFFERSON,0.945
TN_JOHNSON,0.9620000000000001
TN_KNOX,0.856
TN_LAKE,0.701
TN_LAUDERDALE,0.62
TN_LAWRENCE,0.9570000000000001
TN_LEWIS,0.958
TN_LINCOLN,0.894
TN_LOUDON,0.934
TN_MCMINN,0.917
TN_MCNAIRY,0.9179999999999999
TN_MACON,0.96
TN_MADISON,0.5920000000000001
TN_MARION,0.9390000000000001
TN_MARSHALL,0.885
TN_MAURY,0.8240000000000001
TN_MEIGS,0.965
TN_MONROE,0.9359999999999999
TN_MONTGOMERY,0.71
TN_MOORE,0.9540000000000001
TN_MORGAN,0.9440000000000001
TN_OBION,0.8590000000000001
TN_OVERTON,0.977
TN_PERRY,0.958
TN_PICKETT,0.983
TN_POLK,0.975
TN_PUTNAM,0.92
TN_RHEA,0.934
TN_ROANE,0.9440000000000001
TN_ROBERTSON,0.8740000000000001
TN_RUTHERFORD,0.782
TN_SCOTT,0.983
TN_SEQUATCHIE,0.96
TN_SEVIER,0.937
TN_SHELBY,0.406
TN_SMITH,0.9490000000000001
TN_STEWART,0.946
TN_SULLIVAN,0.951
TN_SUMNER,0.889
TN_TIPTON,0.778
TN_TROUSDALE,0.871
TN_UNICOI,0.958
TN_UNION,0.977
TN_VANBUREN,0.981
TN_WARREN,0.895
TN_WASHINGTON,0.9159999999999999
TN_WAYNE,0.9229999999999999
TN_WEAKLEY,0.889
TN_WHITE,0.9570000000000001
TN_WILLIAMSON,0.894
TN_WILSON,0.889
TX_ANDERSON,0.6609999999999999
TX_ANDREWS,0.795
TX_ANGELINA,0.721
TX_ARANSAS,0.8740000000000001
TX_ARCHER,0.9390000000000001
TX_ARMSTRONG,0.9329999999999999
TX_ATASCOSA,0.8490000000000001
TX_AUSTIN,0.7879999999999999
TX_BAILEY,0.753
TX_BANDERA,0.9279999999999999
TX_BASTROP,0.738
TX_BAYLOR,0.915
TX_BEE,0.7879999999999999
TX_BELL,0.614
TX_BEXAR,0.7290000000000001
TX_BLANCO,0.903
TX_BORDEN,0.9359999999999999
TX_BOSQUE,0.899
TX_BOWIE,0.688
TX_BRAZORIA,0.701
TX_BRAZOS,0.733
TX_BREWSTER,0.866
TX_BRISCOE,0.875
TX_BROOKS,0.8959999999999999
TX_BROWN,0.865
TX_BURLESON,0.779
TX_BURNET,0.885
TX_CALDWELL,0.758
TX_CALHOUN,0.815
TX_CALLAHAN,0.9390000000000001
TX_CAMERON,0.87
TX_CAMP,0.6779999999999999
TX_CARSON,0.9390000000000001
TX_CASS,0.79
TX_CASTRO,0.6859999999999999
TX_CHAMBERS,0.7859999999999999
TX_CHEROKEE,0.7170000000000001
TX_CHILDRESS,0.82
TX_CLAY,0.951
TX_COCHRAN,0.732
TX_COKE,0.914
TX_COLEMAN,0.882
TX_COLLIN,0.716
TX_COLLINGSWORTH,0.765
TX_COLORADO,0.7509999999999999
TX_COMAL,0.895
TX_COMANCHE,0.889
TX_CONCHO,0.8690000000000001
TX_COOKE,0.857
TX_CORYELL,0.703
TX_COTTLE,0.805
TX_CRANE,0.741
TX_CROCKETT,0.831
TX_CROSBY,0.79
TX_CULBERSON,0.789
TX_DALLAM,0.8009999999999999
TX_DALLAS,0.535
TX_DAWSON,0.767
TX_DEAFSMITH,0.778
TX_DELTA,0.853
TX_DENTON,0.75
TX_DEWITT,0.757
TX_DICKENS,0.84
TX_DIMMIT,0.8859999999999999
TX_DONLEY,0.899
TX_DUVAL,0.87
TX_EASTLAND,0.899
TX_ECTOR,0.763
TX_EDWARDS,0.8690000000000001
TX_ELLIS,0.7859999999999999
TX_ELPASO,0.821
TX_ERATH,0.856
TX_FALLS,0.606
TX_FANNIN,0.86
TX_FAYETTE,0.835
TX_FISHER,0.867
TX_FLOYD,0.763
TX_FOARD,0.9059999999999999
TX_FORTBEND,0.506
TX_FRANKLIN,0.865
TX_FREESTONE,0.731
TX_FRIO,0.774
TX_GAINES,0.84
TX_GALVESTON,0.725
TX_GARZA,0.828
TX_GILLESPIE,0.9129999999999999
TX_GLASSCOCK,0.852
TX_GOLIAD,0.8370000000000001
TX_GONZALES,0.715
TX_GRAY,0.815
TX_GRAYSON,0.8390000000000001
TX_GREGG,0.6729999999999999
TX_GRIMES,0.73
TX_GUADALUPE,0.7979999999999999
TX_HALE,0.708
TX_HALL,0.769
TX_HAMILTON,0.929
TX_HANSFORD,0.818
TX_HARDEMAN,0.855
TX_HARDIN,0.9059999999999999
TX_HARRIS,0.5660000000000001
TX_HARRISON,0.6859999999999999
TX_HARTLEY,0.87
TX_HASKELL,0.8270000000000001
TX_HAYS,0.807
TX_HEMPHILL,0.8690000000000001
TX_HENDERSON,0.858
TX_HIDALGO,0.88
TX_HILL,0.835
TX_HOCKLEY,0.785
TX_HOOD,0.9259999999999999
TX_HOPKINS,0.815
TX_HOUSTON,0.67
TX_HOWARD,0.741
TX_HUDSPETH,0.7879999999999999
TX_HUNT,0.816
TX_HUTCHINSON,0.855
TX_IRION,0.9159999999999999
TX_JACK,0.875
TX_JACKSON,0.813
TX_JASPER,0.777
TX_JEFFDAVIS,0.902
TX_JEFFERSON,0.522
TX_JIMHOGG,0.879
TX_JIMWELLS,0.872
TX_JOHNSON,0.872
TX_JONES,0.7120000000000001
TX_KARNES,0.7020000000000001
TX_KAUFMAN,0.7909999999999999
TX_KENDALL,0.907
TX_KENEDY,0.875
TX_KENT,0.932
TX_KERR,0.877
TX_KIMBLE,0.915
TX_KING,0.937
TX_KINNEY,0.8859999999999999
TX_KLEBERG,0.799
TX_KNOX,0.764
TX_LAMAR,0.7929999999999999
TX_LAMB,0.7440000000000001
TX_LAMPASAS,0.853
TX_LASALLE,0.897
TX_LAVACA,0.86
TX_LEE,0.789
TX_LEON,0.8490000000000001
TX_LIBERTY,0.772
TX_LIMESTONE,0.69
TX_LIPSCOMB,0.862
TX_LIVEOAK,0.877
TX_LLANO,0.9490000000000001
TX_LOVING,0.7929999999999999
TX_LUBBOCK,0.773
TX_LYNN,0.8029999999999999
TX_MCCULLOCH,0.8390000000000001
TX_MCLENNAN,0.698
TX_MCMULLEN,0.909
TX_MADISON,0.67
TX_MARION,0.735
TX_MARTIN,0.847
TX_MASON,0.93
TX_MATAGORDA,0.7120000000000001
TX_MAVERICK,0.914
TX_MEDINA,0.856
TX_MENARD,0.8240000000000001
TX_MIDLAND,0.769
TX_MILAM,0.7809999999999999
TX_MILLS,0.9
TX_MITCHELL,0.684
TX_MONTAGUE,0.932
TX_MONTGOMERY,0.835
TX_MOORE,0.725
TX_MORRIS,0.6970000000000001
TX_MOTLEY,0.9209999999999999
TX_NACOGDOCHES,0.6859999999999999
TX_NAVARRO,0.6940000000000001
TX_NEWTON,0.769
TX_NOLAN,0.836
TX_NUECES,0.815
TX_OCHILTREE,0.856
TX_OLDHAM,0.902
TX_ORANGE,0.861
TX_PALOPINTO,0.871
TX_PANOLA,0.768
TX_PARKER,0.914
TX_PARMER,0.7759999999999999
TX_PECOS,0.794
TX_POLK,0.773
TX_POTTER,0.698
TX_PRESIDIO,0.8590000000000001
TX_RAINS,0.912
TX_RANDALL,0.889
TX_REAGAN,0.7709999999999999
TX_REAL,0.905
TX_REDRIVER,0.765
TX_REEVES,0.772
TX_REFUGIO,0.805
TX_ROBERTS,0.938
TX_ROBERTSON,0.677
TX_ROCKWALL,0.836
TX_RUNNELS,0.8320000000000001
TX_RUSK,0.722
TX_SABINE,0.8909999999999999
TX_SANAUGUSTINE,0.7190000000000001
TX_SANJACINTO,0.8220000000000001
TX_SANPATRICIO,0.8590000000000001
TX_SANSABA,0.843
TX_SCHLEICHER,0.8029999999999999
TX_SCURRY,0.787
TX_SHACKELFORD,0.9309999999999999
TX_SHELBY,0.6859999999999999
TX_SHERMAN,0.883
TX_SMITH,0.701
TX_SOMERVELL,0.85
TX_STARR,0.961
TX_STEPHENS,0.847
TX_STERLING,0.8859999999999999
TX_STONEWALL,0.877
TX_SUTTON,0.887
TX_SWISHER,0.7509999999999999
TX_TARRANT,0.6659999999999999
TX_TAYLOR,0.794
TX_TERRELL,0.841
TX_TERRY,0.813
TX_THROCKMORTON,0.948
TX_TITUS,0.6759999999999999
TX_TOMGREEN,0.8170000000000001
TX_TRAVIS,0.693
TX_TRINITY,0.843
TX_TYLER,0.8240000000000001
TX_UPSHUR,0.851
TX_UPTON,0.75
TX_UVALDE,0.7809999999999999
TX_VALVERDE,0.85
TX_VANZANDT,0.909
TX_VICTORIA,0.795
TX_WALKER,0.6709999999999999
TX_WALLER,0.585
TX_WARD,0.772
TX_WASHINGTON,0.742
TX_WEBB,0.88
TX_WHARTON,0.722
TX_WHEELER,0.826
TX_WICHITA,0.7709999999999999
TX_WILBARGER,0.782
TX_WILLACY,0.858
TX_WILLIAMSON,0.7809999999999999
TX_WILSON,0.8909999999999999
