STATE_COUNTY,AFAMERPER
NC_BLADEN,0.349
NC_BRUNSWICK,0.114
NC_BUNCOMBE,0.064
NC_BURKE,0.066
NC_CABARRUS,0.153
NC_CALDWELL,0.049
NC_CAMDEN,0.132
NC_CARTERET,0.061
NC_CASWELL,0.33799999999999997
NC_CATAWBA,0.084
NC_CHATHAM,0.132
NC_CHEROKEE,0.013000000000000001
NC_CHOWAN,0.34299999999999997
NC_CLAY,0.006
NC_CLEVELAND,0.207
NC_COLUMBUS,0.305
NC_CRAVEN,0.22399999999999998
NC_CUMBERLAND,0.36700000000000005
NC_CURRITUCK,0.057999999999999996
NC_DARE,0.025
NC_DAVIDSON,0.08900000000000001
NC_DAVIE,0.063
NC_DUPLIN,0.253
NC_DURHAM,0.38
NC_EDGECOMBE,0.574
NC_FORSYTH,0.26
NC_FRANKLIN,0.267
NC_GASTON,0.153
NC_GATES,0.332
NC_GRAHAM,0.002
NC_GRANVILLE,0.32799999999999996
NC_GREENE,0.373
NC_GUILFORD,0.325
NC_HALIFAX,0.532
NC_HARNETT,0.209
NC_HAYWOOD,0.011000000000000001
NC_HENDERSON,0.03
NC_HERTFORD,0.605
NC_HOKE,0.335
NC_HYDE,0.316
NC_IREDELL,0.11900000000000001
NC_JACKSON,0.018000000000000002
NC_JOHNSTON,0.151
NC_JONES,0.324
NC_LEE,0.2
NC_LENOIR,0.405
NC_LINCOLN,0.055
NC_MCDOWELL,0.038
NC_MACON,0.013000000000000001
NC_MADISON,0.012
NC_MARTIN,0.435
NC_MECKLENBURG,0.308
NC_MITCHELL,0.004
NC_MONTGOMERY,0.188
NC_MOORE,0.134
NC_NASH,0.37200000000000005
NC_NEWHANOVER,0.14800000000000002
NC_NORTHAMPTON,0.584
NC_ONSLOW,0.156
NC_ORANGE,0.11900000000000001
NC_PAMLICO,0.2
NC_PASQUOTANK,0.37799999999999995
NC_PENDER,0.17800000000000002
NC_PERQUIMANS,0.249
NC_PERSON,0.27
NC_PITT,0.341
NC_POLK,0.045
NC_RANDOLPH,0.057999999999999996
NC_RICHMOND,0.306
NC_ROBESON,0.243
NC_ROCKINGHAM,0.18899999999999997
NC_ROWAN,0.162
NC_RUTHERFORD,0.10099999999999999
NC_SAMPSON,0.27
NC_SCOTLAND,0.386
NC_STANLY,0.109
NC_STOKES,0.04
NC_SURRY,0.037000000000000005
NC_SWAIN,0.005
NC_TRANSYLVANIA,0.039
NC_TYRRELL,0.382
NC_UNION,0.11699999999999999
NC_VANCE,0.499
NC_WAKE,0.207
NC_WARREN,0.523
NC_WASHINGTON,0.498
NC_WATAUGA,0.017
NC_WAYNE,0.314
NC_WILKES,0.040999999999999995
NC_WILSON,0.39
NC_YADKIN,0.031
NC_YANCEY,0.008
ND_ADAMS,0.003
ND_BARNES,0.008
ND_BENSON,0.0
ND_BILLINGS,0.003
ND_BOTTINEAU,0.004
ND_BOWMAN,0.001
ND_BURKE,0.002
ND_BURLEIGH,0.006
ND_CASS,0.023
ND_CAVALIER,0.001
ND_DICKEY,0.006999999999999999
ND_DIVIDE,0.002
ND_DUNN,0.002
ND_EDDY,0.002
ND_EMMONS,0.001
ND_FOSTER,0.001
ND_GOLDENVALLEY,0.006
ND_GRANDFORKS,0.02
ND_GRANT,0.0
ND_GRIGGS,0.003
ND_HETTINGER,0.002
ND_KIDDER,0.002
ND_LAMOURE,0.001
ND_LOGAN,0.001
ND_MCHENRY,0.001
ND_MCINTOSH,0.002
ND_MCKENZIE,0.001
ND_MCLEAN,0.001
ND_MERCER,0.002
ND_MORTON,0.004
ND_MOUNTRAIL,0.002
ND_NELSON,0.003
ND_OLIVER,0.002
ND_PEMBINA,0.003
ND_PIERCE,0.005
ND_RAMSEY,0.004
ND_RANSOM,0.003
ND_RENVILLE,0.001
ND_RICHLAND,0.006999999999999999
ND_ROLETTE,0.002
ND_SARGENT,0.001
ND_SHERIDAN,0.003
ND_SIOUX,0.002
ND_SLOPE,0.0
ND_STARK,0.008
ND_STEELE,0.002
ND_STUTSMAN,0.006999999999999999
ND_TOWNER,0.001
ND_TRAILL,0.005
ND_WALSH,0.002
ND_WARD,0.025
ND_WELLS,0.001
ND_WILLIAMS,0.003
OH_ADAMS,0.003
OH_ALLEN,0.11900000000000001
OH_ASHLAND,0.006999999999999999
OH_ASHTABULA,0.035
OH_ATHENS,0.027000000000000003
OH_AUGLAIZE,0.003
OH_BELMONT,0.04
OH_BROWN,0.009000000000000001
OH_BUTLER,0.073
OH_CARROLL,0.005
OH_CHAMPAIGN,0.022000000000000002
OH_CLARK,0.08800000000000001
OH_CLERMONT,0.012
OH_CLINTON,0.022000000000000002
OH_COLUMBIANA,0.022000000000000002
OH_COSHOCTON,0.011000000000000001
OH_CRAWFORD,0.009000000000000001
OH_CUYAHOGA,0.297
OH_DARKE,0.004
OH_DEFIANCE,0.019
OH_DELAWARE,0.034
OH_ERIE,0.086
OH_FAIRFIELD,0.06
OH_FAYETTE,0.02
OH_FRANKLIN,0.212
OH_FULTON,0.004
OH_GALLIA,0.026000000000000002
OH_GEAUGA,0.013000000000000001
OH_GREENE,0.07200000000000001
OH_GUERNSEY,0.015
OH_HAMILTON,0.257
OH_HANCOCK,0.015
OH_HARDIN,0.008
OH_HARRISON,0.021
OH_HENRY,0.004
OH_HIGHLAND,0.013999999999999999
OH_HOCKING,0.006999999999999999
OH_HOLMES,0.003
OH_HURON,0.01
OH_JACKSON,0.006
OH_JEFFERSON,0.055999999999999994
OH_KNOX,0.008
OH_LAKE,0.032
OH_LAWRENCE,0.02
OH_LICKING,0.034
OH_LOGAN,0.016
OH_LORAIN,0.086
OH_LUCAS,0.19
OH_MADISON,0.066
OH_MAHONING,0.157
OH_MARION,0.057
OH_MEDINA,0.012
OH_MEIGS,0.009000000000000001
OH_MERCER,0.002
OH_MIAMI,0.02
OH_MONROE,0.004
OH_MONTGOMERY,0.209
OH_MORGAN,0.028999999999999998
OH_MORROW,0.003
OH_MUSKINGUM,0.038
OH_NOBLE,0.025
OH_OTTAWA,0.008
OH_PAULDING,0.009000000000000001
OH_PERRY,0.003
OH_PICKAWAY,0.034
OH_PIKE,0.009000000000000001
OH_PORTAGE,0.040999999999999995
OH_PREBLE,0.004
OH_PUTNAM,0.003
OH_RICHLAND,0.094
OH_ROSS,0.062
OH_SANDUSKY,0.027999999999999997
OH_SCIOTO,0.027000000000000003
OH_SENECA,0.023
OH_SHELBY,0.019
OH_STARK,0.076
OH_SUMMIT,0.14400000000000002
OH_TRUMBULL,0.083
OH_TUSCARAWAS,0.008
OH_UNION,0.024
OH_VANWERT,0.009000000000000001
OH_VINTON,0.003
OH_WARREN,0.033
OH_WASHINGTON,0.011000000000000001
OH_WAYNE,0.015
OH_WILLIAMS,0.01
OH_WOOD,0.024
OH_WYANDOT,0.002
OK_ADAIR,0.002
OK_ALFALFA,0.040999999999999995
OK_ATOKA,0.037000000000000005
OK_BEAVER,0.008
OK_BECKHAM,0.04
OK_BLAINE,0.026000000000000002
OK_BRYAN,0.015
OK_CADDO,0.027999999999999997
OK_CANADIAN,0.025
OK_CARTER,0.067
OK_CHEROKEE,0.013000000000000001
OK_CHOCTAW,0.109
OK_CIMARRON,0.002
OK_CLEVELAND,0.042
OK_COAL,0.005
OK_COMANCHE,0.175
OK_COTTON,0.021
OK_CRAIG,0.03
OK_CREEK,0.022000000000000002
OK_CUSTER,0.03
OK_DELAWARE,0.002
OK_DEWEY,0.003
OK_ELLIS,0.003
OK_GARFIELD,0.03
OK_GARVIN,0.026000000000000002
OK_GRADY,0.024
OK_GRANT,0.008
OK_GREER,0.071
OK_HARMON,0.07200000000000001
OK_HARPER,0.001
OK_HASKELL,0.004
OK_HUGHES,0.053
OK_JACKSON,0.075
OK_JEFFERSON,0.006
OK_JOHNSTON,0.019
OK_KAY,0.021
OK_KINGFISHER,0.011000000000000001
OK_KIOWA,0.042
OK_LATIMER,0.006999999999999999
OK_LEFLORE,0.021
OK_LINCOLN,0.018000000000000002
OK_LOGAN,0.091
OK_LOVE,0.018000000000000002
OK_MCCLAIN,0.006999999999999999
OK_MCCURTAIN,0.087
OK_MCINTOSH,0.032
OK_MAJOR,0.004
OK_MARSHALL,0.015
OK_MAYES,0.004
OK_MURRAY,0.013000000000000001
OK_MUSKOGEE,0.113
OK_NOBLE,0.018000000000000002
OK_NOWATA,0.02
OK_OKFUSKEE,0.083
OK_OKLAHOMA,0.154
OK_OKMULGEE,0.087
OK_OSAGE,0.114
OK_OTTAWA,0.008
OK_PAWNEE,0.006999999999999999
OK_PAYNE,0.036000000000000004
OK_PITTSBURG,0.033
OK_PONTOTOC,0.024
OK_POTTAWATOMIE,0.028999999999999998
OK_PUSHMATAHA,0.006999999999999999
OK_ROGERMILLS,0.004
OK_ROGERS,0.01
OK_SEMINOLE,0.046
OK_SEQUOYAH,0.017
OK_STEPHENS,0.019
OK_TEXAS,0.016
OK_TILLMAN,0.077
OK_TULSA,0.107
OK_WAGONER,0.037000000000000005
OK_WASHINGTON,0.024
OK_WASHITA,0.006999999999999999
OK_WOODS,0.033
OK_WOODWARD,0.016
OR_BAKER,0.004
OR_BENTON,0.009000000000000001
OR_CLACKAMAS,0.008
OR_CLATSOP,0.005
OR_COLUMBIA,0.004
OR_COOS,0.004
OR_CROOK,0.002
OR_CURRY,0.003
OR_DESCHUTES,0.004
OR_DOUGLAS,0.003
OR_GILLIAM,0.002
OR_GRANT,0.002
OR_HARNEY,0.003
OR_HOODRIVER,0.005
OR_JACKSON,0.006999999999999999
OR_JEFFERSON,0.006
OR_JOSEPHINE,0.004
OR_KLAMATH,0.006999999999999999
OR_LAKE,0.005
OR_LANE,0.01
OR_LINCOLN,0.004
OR_LINN,0.005
OR_MALHEUR,0.012
OR_MARION,0.011000000000000001
OR_MORROW,0.005
OR_MULTNOMAH,0.055999999999999994
OR_POLK,0.006
OR_SHERMAN,0.002
OR_TILLAMOOK,0.003
OR_UMATILLA,0.008
OR_UNION,0.005
OR_WALLOWA,0.004
OR_WASCO,0.004
OR_WASHINGTON,0.018000000000000002
OR_WHEELER,0.0
OR_YAMHILL,0.009000000000000001
PA_ADAMS,0.015
PA_ALLEGHENY,0.132
PA_ARMSTRONG,0.008
PA_BEAVER,0.063
PA_BEDFORD,0.005
PA_BERKS,0.049
PA_BLAIR,0.017
PA_BRADFORD,0.005
PA_BUCKS,0.036000000000000004
PA_BUTLER,0.011000000000000001
PA_CAMBRIA,0.036000000000000004
PA_CAMERON,0.003
PA_CARBON,0.015
PA_CENTRE,0.03
PA_CHESTER,0.061
PA_CLARION,0.012
PA_CLEARFIELD,0.023
PA_CLINTON,0.016
PA_COLUMBIA,0.019
PA_CRAWFORD,0.017
PA_CUMBERLAND,0.032
PA_DAUPHIN,0.18
PA_DELAWARE,0.19699999999999998
PA_ELK,0.003
PA_ERIE,0.07200000000000001
PA_FAYETTE,0.046
PA_FOREST,0.18
PA_FRANKLIN,0.031
PA_FULTON,0.01
PA_GREENE,0.033
PA_HUNTINGDON,0.052000000000000005
PA_INDIANA,0.027000000000000003
PA_JEFFERSON,0.003
PA_JUNIATA,0.006
PA_LACKAWANNA,0.025
PA_LANCASTER,0.037000000000000005
PA_LAWRENCE,0.038
PA_LEBANON,0.022000000000000002
PA_LEHIGH,0.061
PA_LUZERNE,0.034
PA_LYCOMING,0.045
PA_MCKEAN,0.024
PA_MERCER,0.057999999999999996
PA_MIFFLIN,0.006
PA_MONROE,0.132
PA_MONTGOMERY,0.087
PA_MONTOUR,0.013999999999999999
PA_NORTHAMPTON,0.05
PA_NORTHUMBERLAND,0.02
PA_PERRY,0.006
PA_PHILADELPHIA,0.434
PA_PIKE,0.057999999999999996
PA_POTTER,0.004
PA_SCHUYLKILL,0.027000000000000003
PA_SNYDER,0.011000000000000001
PA_SOMERSET,0.024
PA_SULLIVAN,0.026000000000000002
PA_SUSQUEHANNA,0.004
PA_TIOGA,0.008
PA_UNION,0.07400000000000001
PA_VENANGO,0.01
PA_WARREN,0.004
PA_WASHINGTON,0.033
PA_WAYNE,0.031
PA_WESTMORELAND,0.023
PA_WYOMING,0.006999999999999999
PA_YORK,0.055999999999999994
RI_BRISTOL,0.008
RI_KENT,0.013999999999999999
RI_NEWPORT,0.035
RI_PROVIDENCE,0.085
RI_WASHINGTON,0.012
SC_ABBEVILLE,0.28300000000000003
SC_AIKEN,0.24600000000000002
SC_ALLENDALE,0.736
SC_ANDERSON,0.16
SC_BAMBERG,0.615
SC_BARNWELL,0.44299999999999995
SC_BEAUFORT,0.193
SC_BERKELEY,0.25
SC_CALHOUN,0.426
SC_CHARLESTON,0.298
SC_CHEROKEE,0.204
SC_CHESTER,0.374
SC_CHESTERFIELD,0.326
SC_CLARENDON,0.501
SC_COLLETON,0.39
SC_DARLINGTON,0.41600000000000004
SC_DILLON,0.461
SC_DORCHESTER,0.258
SC_EDGEFIELD,0.37200000000000005
SC_FAIRFIELD,0.591
SC_FLORENCE,0.413
SC_GEORGETOWN,0.336
SC_GREENVILLE,0.18100000000000002
SC_GREENWOOD,0.314
SC_HAMPTON,0.539
SC_HORRY,0.134
SC_JASPER,0.46
SC_KERSHAW,0.24600000000000002
SC_LANCASTER,0.23800000000000002
SC_LAURENS,0.254
SC_LEE,0.643
SC_LEXINGTON,0.14300000000000002
SC_MCCORMICK,0.49700000000000005
SC_MARION,0.5589999999999999
SC_MARLBORO,0.509
SC_NEWBERRY,0.31
SC_OCONEE,0.076
SC_ORANGEBURG,0.622
SC_PICKENS,0.066
SC_RICHLAND,0.45899999999999996
SC_SALUDA,0.263
SC_SPARTANBURG,0.20600000000000002
SC_SUMTER,0.469
SC_UNION,0.313
SC_WILLIAMSBURG,0.6579999999999999
SC_YORK,0.19
SD_AURORA,0.004
SD_BEADLE,0.008
SD_BENNETT,0.001
SD_BONHOMME,0.01
SD_BROOKINGS,0.008
SD_BROWN,0.005
SD_BRULE,0.002
SD_BUFFALO,0.002
SD_BUTTE,0.002
SD_CAMPBELL,0.001
SD_CHARLESMIX,0.001
SD_CLARK,0.002
SD_CLAY,0.013000000000000001
SD_CODINGTON,0.003
SD_CORSON,0.001
SD_CUSTER,0.002
SD_DAVISON,0.004
SD_DAY,0.001
SD_DEUEL,0.003
SD_DEWEY,0.001
SD_DOUGLAS,0.004
SD_EDMUNDS,0.001
SD_FALLRIVER,0.006999999999999999
SD_FAULK,0.001
SD_GRANT,0.001
SD_GREGORY,0.002
SD_HAAKON,0.002
SD_HAMLIN,0.002
SD_HAND,0.001
SD_HANSON,0.0
SD_HARDING,0.001
SD_HUGHES,0.005
SD_HUTCHINSON,0.004
SD_HYDE,0.001
SD_JACKSON,0.002
SD_JERAULD,0.0
SD_JONES,0.001
SD_KINGSBURY,0.001
SD_LAKE,0.005
SD_LAWRENCE,0.004
SD_LINCOLN,0.006999999999999999
SD_LYMAN,0.001
SD_MCCOOK,0.001
SD_MCPHERSON,0.0
SD_MARSHALL,0.002
SD_MEADE,0.013000000000000001
SD_MELLETTE,0.001
SD_MINER,0.001
SD_MINNEHAHA,0.038
SD_MOODY,0.005
SD_PENNINGTON,0.01
SD_PERKINS,0.001
SD_POTTER,0.001
SD_ROBERTS,0.001
SD_SANBORN,0.0
SD_SHANNON,0.0
SD_SPINK,0.003
SD_STANLEY,0.003
SD_SULLY,0.001
SD_TODD,0.002
SD_TRIPP,0.001
SD_TURNER,0.002
SD_UNION,0.006999999999999999
SD_WALWORTH,0.001
SD_YANKTON,0.015
SD_ZIEBACH,0.002
TN_ANDERSON,0.038
TN_BEDFORD,0.079
TN_BENTON,0.019
TN_BLEDSOE,0.037000000000000005
TN_BLOUNT,0.027000000000000003
TN_BRADLEY,0.043
TN_CAMPBELL,0.003
TN_CANNON,0.012
TN_CARROLL,0.10099999999999999
TN_CARTER,0.013000000000000001
TN_CHEATHAM,0.013999999999999999
TN_CHESTER,0.092
TN_CLAIBORNE,0.009000000000000001
TN_CLAY,0.013000000000000001
TN_COCKE,0.019
TN_COFFEE,0.035
TN_CROCKETT,0.126
TN_CUMBERLAND,0.003
TN_DAVIDSON,0.27699999999999997
TN_DECATUR,0.028999999999999998
TN_DEKALB,0.013000000000000001
TN_DICKSON,0.040999999999999995
TN_DYER,0.14300000000000002
TN_FAYETTE,0.281
TN_FENTRESS,0.002
TN_FRANKLIN,0.051
TN_GIBSON,0.188
TN_GILES,0.102
TN_GRAINGER,0.005
TN_GREENE,0.02
TN_GRUNDY,0.003
TN_HAMBLEN,0.04
TN_HAMILTON,0.20199999999999999
TN_HANCOCK,0.004
TN_HARDEMAN,0.414
TN_HARDIN,0.034
TN_HAWKINS,0.013000000000000001
TN_HAYWOOD,0.504
TN_HENDERSON,0.079
TN_HENRY,0.08
TN_HICKMAN,0.045
TN_HOUSTON,0.023
TN_HUMPHREYS,0.025
TN_JACKSON,0.003
TN_JEFFERSON,0.02
TN_JOHNSON,0.021
TN_KNOX,0.08800000000000001
TN_LAKE,0.27699999999999997
TN_LAUDERDALE,0.349
TN_LAWRENCE,0.015
TN_LEWIS,0.016
TN_LINCOLN,0.068
TN_LOUDON,0.011000000000000001
TN_MCMINN,0.04
TN_MCNAIRY,0.059000000000000004
TN_MACON,0.004
TN_MADISON,0.363
TN_MARION,0.036000000000000004
TN_MARSHALL,0.065
TN_MAURY,0.125
TN_MEIGS,0.01
TN_MONROE,0.021
TN_MONTGOMERY,0.191
TN_MOORE,0.023
TN_MORGAN,0.037000000000000005
TN_OBION,0.106
TN_OVERTON,0.004
TN_PERRY,0.015
TN_PICKETT,0.001
TN_POLK,0.003
TN_PUTNAM,0.02
TN_RHEA,0.019
TN_ROANE,0.027000000000000003
TN_ROBERTSON,0.07400000000000001
TN_RUTHERFORD,0.125
TN_SCOTT,0.001
TN_SEQUATCHIE,0.001
TN_SEVIER,0.008
TN_SHELBY,0.521
TN_SMITH,0.021
TN_STEWART,0.013999999999999999
TN_SULLIVAN,0.021
TN_SUMNER,0.064
TN_TIPTON,0.187
TN_TROUSDALE,0.096
TN_UNICOI,0.002
TN_UNION,0.001
TN_VANBUREN,0.004
TN_WARREN,0.028999999999999998
TN_WASHINGTON,0.039
TN_WAYNE,0.057
TN_WEAKLEY,0.078
TN_WHITE,0.018000000000000002
TN_WILLIAMSON,0.043
TN_WILSON,0.064
TX_ANDERSON,0.21100000000000002
TX_ANDREWS,0.015
TX_ANGELINA,0.15
TX_ARANSAS,0.013000000000000001
TX_ARCHER,0.004
TX_ARMSTRONG,0.006
TX_ATASCOSA,0.008
TX_AUSTIN,0.094
TX_BAILEY,0.012
TX_BANDERA,0.005
TX_BASTROP,0.078
TX_BAYLOR,0.02
TX_BEE,0.081
TX_BELL,0.215
TX_BEXAR,0.075
TX_BLANCO,0.006999999999999999
TX_BORDEN,0.0
TX_BOSQUE,0.016
TX_BOWIE,0.242
TX_BRAZORIA,0.121
TX_BRAZOS,0.11
TX_BREWSTER,0.011000000000000001
TX_BRISCOE,0.025
TX_BROOKS,0.005
TX_BROWN,0.036000000000000004
TX_BURLESON,0.122
TX_BURNET,0.018000000000000002
TX_CALDWELL,0.068
TX_CALHOUN,0.026000000000000002
TX_CALLAHAN,0.01
TX_CAMERON,0.005
TX_CAMP,0.174
TX_CARSON,0.006
TX_CASS,0.174
TX_CASTRO,0.02
TX_CHAMBERS,0.08199999999999999
TX_CHEROKEE,0.147
TX_CHILDRESS,0.099
TX_CLAY,0.005
TX_COCHRAN,0.04
TX_COKE,0.002
TX_COLEMAN,0.022000000000000002
TX_COLLIN,0.085
TX_COLLINGSWORTH,0.044000000000000004
TX_COLORADO,0.131
TX_COMAL,0.016
TX_COMANCHE,0.004
TX_CONCHO,0.019
TX_COOKE,0.027000000000000003
TX_CORYELL,0.158
TX_COTTLE,0.08800000000000001
TX_CRANE,0.028999999999999998
TX_CROCKETT,0.008
TX_CROSBY,0.034
TX_CULBERSON,0.006
TX_DALLAM,0.013000000000000001
TX_DALLAS,0.223
TX_DAWSON,0.065
TX_DEAFSMITH,0.012
TX_DELTA,0.073
TX_DENTON,0.084
TX_DEWITT,0.09300000000000001
TX_DICKENS,0.040999999999999995
TX_DIMMIT,0.01
TX_DONLEY,0.045
TX_DUVAL,0.009000000000000001
TX_EASTLAND,0.018000000000000002
TX_ECTOR,0.045
TX_EDWARDS,0.005
TX_ELLIS,0.09
TX_ELPASO,0.031
TX_ERATH,0.012
TX_FALLS,0.253
TX_FANNIN,0.068
TX_FAYETTE,0.066
TX_FISHER,0.034
TX_FLOYD,0.036000000000000004
TX_FOARD,0.04
TX_FORTBEND,0.215
TX_FRANKLIN,0.039
TX_FREESTONE,0.161
TX_FRIO,0.034
TX_GAINES,0.017
TX_GALVESTON,0.138
TX_GARZA,0.065
TX_GILLESPIE,0.004
TX_GLASSCOCK,0.012
TX_GOLIAD,0.048
TX_GONZALES,0.07400000000000001
TX_GRAY,0.049
TX_GRAYSON,0.059000000000000004
TX_GREGG,0.2
TX_GRIMES,0.165
TX_GUADALUPE,0.065
TX_HALE,0.053
TX_HALL,0.07200000000000001
TX_HAMILTON,0.005
TX_HANSFORD,0.006
TX_HARDEMAN,0.059000000000000004
TX_HARDIN,0.057999999999999996
TX_HARRIS,0.18899999999999997
TX_HARRISON,0.21899999999999997
TX_HARTLEY,0.069
TX_HASKELL,0.037000000000000005
TX_HAYS,0.035
TX_HEMPHILL,0.002
TX_HENDERSON,0.062
TX_HIDALGO,0.006
TX_HILL,0.063
TX_HOCKLEY,0.036000000000000004
TX_HOOD,0.005
TX_HOPKINS,0.071
TX_HOUSTON,0.26
TX_HOWARD,0.062
TX_HUDSPETH,0.013999999999999999
TX_HUNT,0.083
TX_HUTCHINSON,0.025
TX_IRION,0.006999999999999999
TX_JACK,0.038
TX_JACKSON,0.07
TX_JASPER,0.16699999999999998
TX_JEFFDAVIS,0.01
TX_JEFFERSON,0.33799999999999997
TX_JIMHOGG,0.004
TX_JIMWELLS,0.006
TX_JOHNSON,0.026000000000000002
TX_JONES,0.11599999999999999
TX_KARNES,0.09300000000000001
TX_KAUFMAN,0.10400000000000001
TX_KENDALL,0.005
TX_KENEDY,0.012
TX_KENT,0.01
TX_KERR,0.018000000000000002
TX_KIMBLE,0.004
TX_KING,0.0
TX_KINNEY,0.015
TX_KLEBERG,0.037000000000000005
TX_KNOX,0.057999999999999996
TX_LAMAR,0.135
TX_LAMB,0.043
TX_LAMPASAS,0.032
TX_LASALLE,0.005
TX_LAVACA,0.068
TX_LEE,0.109
TX_LEON,0.07200000000000001
TX_LIBERTY,0.10800000000000001
TX_LIMESTONE,0.175
TX_LIPSCOMB,0.008
TX_LIVEOAK,0.044000000000000004
TX_LLANO,0.006
TX_LOVING,0.0
TX_LUBBOCK,0.075
TX_LYNN,0.021
TX_MCCULLOCH,0.019
TX_MCLENNAN,0.14800000000000002
TX_MCMULLEN,0.011000000000000001
TX_MADISON,0.19899999999999998
TX_MARION,0.22
TX_MARTIN,0.016
TX_MASON,0.004
TX_MATAGORDA,0.114
TX_MAVERICK,0.002
TX_MEDINA,0.022000000000000002
TX_MENARD,0.006
TX_MIDLAND,0.066
TX_MILAM,0.1
TX_MILLS,0.005
TX_MITCHELL,0.113
TX_MONTAGUE,0.003
TX_MONTGOMERY,0.043
TX_MOORE,0.015
TX_MORRIS,0.23
TX_MOTLEY,0.02
TX_NACOGDOCHES,0.182
TX_NAVARRO,0.138
TX_NEWTON,0.201
TX_NOLAN,0.047
TX_NUECES,0.04
TX_OCHILTREE,0.004
TX_OLDHAM,0.03
TX_ORANGE,0.085
TX_PALOPINTO,0.022000000000000002
TX_PANOLA,0.163
TX_PARKER,0.016
TX_PARMER,0.012
TX_PECOS,0.037000000000000005
TX_POLK,0.115
TX_POTTER,0.102
TX_PRESIDIO,0.006
TX_RAINS,0.023
TX_RANDALL,0.024
TX_REAGAN,0.021
TX_REAL,0.006999999999999999
TX_REDRIVER,0.174
TX_REEVES,0.05
TX_REFUGIO,0.065
TX_ROBERTS,0.001
TX_ROBERTSON,0.21600000000000003
TX_ROCKWALL,0.057999999999999996
TX_RUNNELS,0.018000000000000002
TX_RUSK,0.177
TX_SABINE,0.07200000000000001
TX_SANAUGUSTINE,0.22699999999999998
TX_SANJACINTO,0.10300000000000001
TX_SANPATRICIO,0.017
TX_SANSABA,0.033
TX_SCHLEICHER,0.011000000000000001
TX_SCURRY,0.047
TX_SHACKELFORD,0.009000000000000001
TX_SHELBY,0.174
TX_SHERMAN,0.005
TX_SMITH,0.179
TX_SOMERVELL,0.006999999999999999
TX_STARR,0.001
TX_STEPHENS,0.021
TX_STERLING,0.012
TX_STONEWALL,0.026000000000000002
TX_SUTTON,0.004
TX_SWISHER,0.07200000000000001
TX_TARRANT,0.149
TX_TAYLOR,0.07400000000000001
TX_TERRELL,0.006999999999999999
TX_TERRY,0.048
TX_THROCKMORTON,0.006999999999999999
TX_TITUS,0.096
TX_TOMGREEN,0.04
TX_TRAVIS,0.085
TX_TRINITY,0.094
TX_TYLER,0.11
TX_UPSHUR,0.087
TX_UPTON,0.019
TX_UVALDE,0.006
TX_VALVERDE,0.015
TX_VANZANDT,0.027000000000000003
TX_VICTORIA,0.064
TX_WALKER,0.225
TX_WALLER,0.249
TX_WARD,0.049
TX_WASHINGTON,0.17600000000000002
TX_WEBB,0.005
TX_WHARTON,0.141
TX_WHEELER,0.021
TX_WICHITA,0.105
TX_WILBARGER,0.08
TX_WILLACY,0.021
TX_WILLIAMSON,0.062
TX_WILSON,0.016
TX_WINKLER,0.022000000000000002
TX_WISE,0.011000000000000001
TX_WOOD,0.047
TX_YOAKUM,0.009000000000000001
TX_YOUNG,0.013000000000000001
TX_ZAPATA,0.001
TX_ZAVALA,0.008
UT_BEAVER,0.002
UT_BOXELDER,0.003
UT_CACHE,0.006
UT_CARBON,0.004
UT_DAGGETT,0.004
UT_DAVIS,0.012
UT_DUCHESNE,0.002
UT_EMERY,0.002
UT_GARFIELD,0.004
UT_GRAND,0.003
UT_IRON,0.005
UT_JUAB,0.002
UT_KANE,0.002
UT_MILLARD,0.001
UT_MORGAN,0.002
UT_PIUTE,0.001
UT_RICH,0.0
UT_SALTLAKE,0.016
UT_SANJUAN,0.002
UT_SANPETE,0.008
UT_SEVIER,0.002
UT_SUMMIT,0.004
UT_TOOELE,0.006999999999999999
UT_UINTAH,0.004
UT_UTAH,0.005
UT_WASATCH,0.003
UT_WASHINGTON,0.006
UT_WAYNE,0.001
UT_WEBER,0.013999999999999999
VT_ADDISON,0.008
VT_BENNINGTON,0.008
VT_CALEDONIA,0.005
VT_CHITTENDEN,0.021
VT_ESSEX,0.003
VT_FRANKLIN,0.004
VT_GRANDISLE,0.004
VT_LAMOILLE,0.006
VT_ORANGE,0.004
VT_ORLEANS,0.006
VT_RUTLAND,0.005
VT_WASHINGTON,0.006999999999999999
VT_WINDHAM,0.009000000000000001
VT_WINDSOR,0.006
VA_ACCOMACK,0.281
VA_ALBEMARLE,0.09699999999999999
VA_ALLEGHANY,0.047
VA_AMELIA,0.231
VA_AMHERST,0.19
VA_APPOMATTOX,0.201
VA_ARLINGTON,0.085
VA_AUGUSTA,0.04
VA_BATH,0.047
VA_BEDFORD,0.057
VA_BLAND,0.033
VA_BOTETOURT,0.03
VA_BRUNSWICK,0.573
VA_BUCHANAN,0.026000000000000002
VA_BUCKINGHAM,0.35100000000000003
VA_CAMPBELL,0.142
VA_CAROLINE,0.293
VA_CARROLL,0.006
VA_CHARLESCITY,0.484
VA_CHARLOTTE,0.298
VA_CHESTERFIELD,0.21899999999999997
VA_CLARKE,0.053
VA_CRAIG,0.001
VA_CULPEPER,0.158
VA_CUMBERLAND,0.326
VA_DICKENSON,0.003
VA_DINWIDDIE,0.32899999999999996
VA_ESSEX,0.381
VA_FAIRFAX,0.092
VA_FAUQUIER,0.08199999999999999
