STATE_COUNTY,ASIANPER
NC_CUMBERLAND,0.022000000000000002
NC_CURRITUCK,0.006
NC_DARE,0.006
NC_DAVIDSON,0.012
NC_DAVIE,0.006
NC_DUPLIN,0.003
NC_DURHAM,0.046
NC_EDGECOMBE,0.002
NC_FORSYTH,0.019
NC_FRANKLIN,0.005
NC_GASTON,0.012
NC_GATES,0.001
NC_GRAHAM,0.003
NC_GRANVILLE,0.005
NC_GREENE,0.003
NC_GUILFORD,0.039
NC_HALIFAX,0.006999999999999999
NC_HARNETT,0.009000000000000001
NC_HAYWOOD,0.004
NC_HENDERSON,0.01
NC_HERTFORD,0.005
NC_HOKE,0.01
NC_HYDE,0.003
NC_IREDELL,0.018000000000000002
NC_JACKSON,0.009000000000000001
NC_JOHNSTON,0.006
NC_JONES,0.003
NC_LEE,0.008
NC_LENOIR,0.004
NC_LINCOLN,0.005
NC_MCDOWELL,0.008
NC_MACON,0.006
NC_MADISON,0.003
NC_MARTIN,0.003
NC_MECKLENBURG,0.046
NC_MITCHELL,0.003
NC_MONTGOMERY,0.016
NC_MOORE,0.009000000000000001
NC_NASH,0.008
NC_NEWHANOVER,0.012
NC_NORTHAMPTON,0.002
NC_ONSLOW,0.019
NC_ORANGE,0.067
NC_PAMLICO,0.004
NC_PASQUOTANK,0.011000000000000001
NC_PENDER,0.004
NC_PERQUIMANS,0.003
NC_PERSON,0.003
NC_PITT,0.016
NC_POLK,0.003
NC_RANDOLPH,0.01
NC_RICHMOND,0.009000000000000001
NC_ROBESON,0.006999999999999999
NC_ROCKINGHAM,0.005
NC_ROWAN,0.01
NC_RUTHERFORD,0.004
NC_SAMPSON,0.004
NC_SCOTLAND,0.008
NC_STANLY,0.018000000000000002
NC_STOKES,0.003
NC_SURRY,0.005
NC_SWAIN,0.005
NC_TRANSYLVANIA,0.004
NC_TYRRELL,0.018000000000000002
NC_UNION,0.016
NC_VANCE,0.004
NC_WAKE,0.054000000000000006
NC_WARREN,0.002
NC_WASHINGTON,0.003
NC_WATAUGA,0.009000000000000001
NC_WAYNE,0.012
NC_WILKES,0.004
NC_WILSON,0.008
NC_YADKIN,0.002
NC_YANCEY,0.002
ND_ADAMS,0.004
ND_BARNES,0.005
ND_BENSON,0.0
ND_BILLINGS,0.005
ND_BOTTINEAU,0.002
ND_BOWMAN,0.001
ND_BURKE,0.006999999999999999
ND_BURLEIGH,0.005
ND_CASS,0.024
ND_CAVALIER,0.002
ND_DICKEY,0.004
ND_DIVIDE,0.003
ND_DUNN,0.003
ND_EDDY,0.003
ND_EMMONS,0.002
ND_FOSTER,0.001
ND_GOLDENVALLEY,0.001
ND_GRANDFORKS,0.019
ND_GRANT,0.001
ND_GRIGGS,0.002
ND_HETTINGER,0.0
ND_KIDDER,0.009000000000000001
ND_LAMOURE,0.001
ND_LOGAN,0.003
ND_MCHENRY,0.003
ND_MCINTOSH,0.004
ND_MCKENZIE,0.003
ND_MCLEAN,0.001
ND_MERCER,0.003
ND_MORTON,0.002
ND_MOUNTRAIL,0.002
ND_NELSON,0.001
ND_OLIVER,0.002
ND_PEMBINA,0.001
ND_PIERCE,0.001
ND_RAMSEY,0.004
ND_RANSOM,0.004
ND_RENVILLE,0.002
ND_RICHLAND,0.005
ND_ROLETTE,0.001
ND_SARGENT,0.002
ND_SHERIDAN,0.002
ND_SIOUX,0.001
ND_SLOPE,0.0
ND_STARK,0.012
ND_STEELE,0.001
ND_STUTSMAN,0.005
ND_TOWNER,0.0
ND_TRAILL,0.003
ND_WALSH,0.003
ND_WARD,0.009000000000000001
ND_WELLS,0.001
ND_WILLIAMS,0.004
OH_ADAMS,0.001
OH_ALLEN,0.006999999999999999
OH_ASHLAND,0.005
OH_ASHTABULA,0.004
OH_ATHENS,0.027000000000000003
OH_AUGLAIZE,0.004
OH_BELMONT,0.004
OH_BROWN,0.002
OH_BUTLER,0.024
OH_CARROLL,0.002
OH_CHAMPAIGN,0.004
OH_CLARK,0.006
OH_CLERMONT,0.01
OH_CLINTON,0.005
OH_COLUMBIANA,0.003
OH_COSHOCTON,0.003
OH_CRAWFORD,0.004
OH_CUYAHOGA,0.026000000000000002
OH_DARKE,0.003
OH_DEFIANCE,0.003
OH_DELAWARE,0.043
OH_ERIE,0.006
OH_FAIRFIELD,0.011000000000000001
OH_FAYETTE,0.005
OH_FRANKLIN,0.039
OH_FULTON,0.004
OH_GALLIA,0.005
OH_GEAUGA,0.006
OH_GREENE,0.028999999999999998
OH_GUERNSEY,0.003
OH_HAMILTON,0.02
OH_HANCOCK,0.017
OH_HARDIN,0.006
OH_HARRISON,0.001
OH_HENRY,0.004
OH_HIGHLAND,0.002
OH_HOCKING,0.002
OH_HOLMES,0.001
OH_HURON,0.003
OH_JACKSON,0.003
OH_JEFFERSON,0.004
OH_KNOX,0.006
OH_LAKE,0.011000000000000001
OH_LAWRENCE,0.004
OH_LICKING,0.006999999999999999
OH_LOGAN,0.005
OH_LORAIN,0.009000000000000001
OH_LUCAS,0.015
OH_MADISON,0.005
OH_MAHONING,0.006999999999999999
OH_MARION,0.005
OH_MEDINA,0.01
OH_MEIGS,0.002
OH_MERCER,0.004
OH_MIAMI,0.012
OH_MONROE,0.001
OH_MONTGOMERY,0.017
OH_MORGAN,0.001
OH_MORROW,0.003
OH_MUSKINGUM,0.003
OH_NOBLE,0.001
OH_OTTAWA,0.003
OH_PAULDING,0.002
OH_PERRY,0.001
OH_PICKAWAY,0.004
OH_PIKE,0.002
OH_PORTAGE,0.013999999999999999
OH_PREBLE,0.004
OH_PUTNAM,0.002
OH_RICHLAND,0.006
OH_ROSS,0.004
OH_SANDUSKY,0.003
OH_SCIOTO,0.003
OH_SENECA,0.006
OH_SHELBY,0.009000000000000001
OH_STARK,0.006999999999999999
OH_SUMMIT,0.022000000000000002
OH_TRUMBULL,0.005
OH_TUSCARAWAS,0.003
OH_UNION,0.027000000000000003
OH_VANWERT,0.002
OH_VINTON,0.002
OH_WARREN,0.039
OH_WASHINGTON,0.006
OH_WAYNE,0.008
OH_WILLIAMS,0.006
OH_WOOD,0.015
OH_WYANDOT,0.006
OK_ADAIR,0.006
OK_ALFALFA,0.002
OK_ATOKA,0.004
OK_BEAVER,0.001
OK_BECKHAM,0.008
OK_BLAINE,0.002
OK_BRYAN,0.005
OK_CADDO,0.002
OK_CANADIAN,0.03
OK_CARTER,0.011000000000000001
OK_CHEROKEE,0.006
OK_CHOCTAW,0.003
OK_CIMARRON,0.003
OK_CLEVELAND,0.038
OK_COAL,0.002
OK_COMANCHE,0.022000000000000002
OK_COTTON,0.002
OK_CRAIG,0.006999999999999999
OK_CREEK,0.003
OK_CUSTER,0.01
OK_DELAWARE,0.013000000000000001
OK_DEWEY,0.006999999999999999
OK_ELLIS,0.002
OK_GARFIELD,0.01
OK_GARVIN,0.004
OK_GRADY,0.004
OK_GRANT,0.002
OK_GREER,0.002
OK_HARMON,0.004
OK_HARPER,0.002
OK_HASKELL,0.005
OK_HUGHES,0.002
OK_JACKSON,0.012
OK_JEFFERSON,0.003
OK_JOHNSTON,0.002
OK_KAY,0.005
OK_KINGFISHER,0.003
OK_KIOWA,0.003
OK_LATIMER,0.003
OK_LEFLORE,0.005
OK_LINCOLN,0.002
OK_LOGAN,0.005
OK_LOVE,0.005
OK_MCCLAIN,0.004
OK_MCCURTAIN,0.003
OK_MCINTOSH,0.003
OK_MAJOR,0.003
OK_MARSHALL,0.002
OK_MAYES,0.004
OK_MURRAY,0.004
OK_MUSKOGEE,0.006
OK_NOBLE,0.004
OK_NOWATA,0.001
OK_OKFUSKEE,0.002
OK_OKLAHOMA,0.03
OK_OKMULGEE,0.003
OK_OSAGE,0.003
OK_OTTAWA,0.005
OK_PAWNEE,0.003
OK_PAYNE,0.035
OK_PITTSBURG,0.004
OK_PONTOTOC,0.006999999999999999
OK_POTTAWATOMIE,0.006
OK_PUSHMATAHA,0.002
OK_ROGERMILLS,0.003
OK_ROGERS,0.011000000000000001
OK_SEMINOLE,0.003
OK_SEQUOYAH,0.005
OK_STEPHENS,0.005
OK_TEXAS,0.016
OK_TILLMAN,0.003
OK_TULSA,0.023
OK_WAGONER,0.013999999999999999
OK_WASHINGTON,0.011000000000000001
OK_WASHITA,0.002
OK_WOODS,0.009000000000000001
OK_WOODWARD,0.006
OR_BAKER,0.005
OR_BENTON,0.052000000000000005
OR_CLACKAMAS,0.037000000000000005
OR_CLATSOP,0.012
OR_COLUMBIA,0.009000000000000001
OR_COOS,0.01
OR_CROOK,0.005
OR_CURRY,0.006999999999999999
OR_DESCHUTES,0.009000000000000001
OR_DOUGLAS,0.01
OR_GILLIAM,0.002
OR_GRANT,0.003
OR_HARNEY,0.005
OR_HOODRIVER,0.013999999999999999
OR_JACKSON,0.012
OR_JEFFERSON,0.004
OR_JOSEPHINE,0.008
OR_KLAMATH,0.009000000000000001
OR_LAKE,0.006999999999999999
OR_LANE,0.024
OR_LINCOLN,0.011000000000000001
OR_LINN,0.01
OR_MALHEUR,0.017
OR_MARION,0.019
OR_MORROW,0.009000000000000001
OR_MULTNOMAH,0.065
OR_POLK,0.019
OR_SHERMAN,0.002
OR_TILLAMOOK,0.009000000000000001
OR_UMATILLA,0.009000000000000001
OR_UNION,0.008
OR_WALLOWA,0.003
OR_WASCO,0.008
OR_WASHINGTON,0.086
OR_WHEELER,0.006
OR_YAMHILL,0.015
PA_ADAMS,0.006999999999999999
PA_ALLEGHENY,0.027999999999999997
PA_ARMSTRONG,0.002
PA_BEAVER,0.004
PA_BEDFORD,0.002
PA_BERKS,0.013000000000000001
PA_BLAIR,0.006
PA_BRADFORD,0.005
PA_BUCKS,0.038
PA_BUTLER,0.01
PA_CAMBRIA,0.005
PA_CAMERON,0.003
PA_CARBON,0.005
PA_CENTRE,0.052000000000000005
PA_CHESTER,0.039
PA_CLARION,0.005
PA_CLEARFIELD,0.005
PA_CLINTON,0.005
PA_COLUMBIA,0.008
PA_CRAWFORD,0.005
PA_CUMBERLAND,0.03
PA_DAUPHIN,0.032
PA_DELAWARE,0.047
PA_ELK,0.003
PA_ERIE,0.011000000000000001
PA_FAYETTE,0.003
PA_FOREST,0.002
PA_FRANKLIN,0.009000000000000001
PA_FULTON,0.001
PA_GREENE,0.003
PA_HUNTINGDON,0.004
PA_INDIANA,0.009000000000000001
PA_JEFFERSON,0.002
PA_JUNIATA,0.003
PA_LACKAWANNA,0.017
PA_LANCASTER,0.019
PA_LAWRENCE,0.004
PA_LEBANON,0.011000000000000001
PA_LEHIGH,0.028999999999999998
PA_LUZERNE,0.01
PA_LYCOMING,0.006
PA_MCKEAN,0.004
PA_MERCER,0.006
PA_MIFFLIN,0.004
PA_MONROE,0.021
PA_MONTGOMERY,0.064
PA_MONTOUR,0.018000000000000002
PA_NORTHAMPTON,0.024
PA_NORTHUMBERLAND,0.004
PA_PERRY,0.004
PA_PHILADELPHIA,0.063
PA_PIKE,0.01
PA_POTTER,0.003
PA_SCHUYLKILL,0.005
PA_SNYDER,0.005
PA_SOMERSET,0.003
PA_SULLIVAN,0.003
PA_SUSQUEHANNA,0.003
PA_TIOGA,0.004
PA_UNION,0.012
PA_VENANGO,0.004
PA_WARREN,0.004
PA_WASHINGTON,0.006
PA_WAYNE,0.005
PA_WESTMORELAND,0.006999999999999999
PA_WYOMING,0.003
PA_YORK,0.012
RI_BRISTOL,0.013999999999999999
RI_KENT,0.02
RI_NEWPORT,0.016
RI_PROVIDENCE,0.037000000000000005
RI_WASHINGTON,0.016
SC_ABBEVILLE,0.003
SC_AIKEN,0.008
SC_ALLENDALE,0.004
SC_ANDERSON,0.008
SC_BAMBERG,0.004
SC_BARNWELL,0.006
SC_BEAUFORT,0.012
SC_BERKELEY,0.023
SC_CALHOUN,0.002
SC_CHARLESTON,0.013000000000000001
SC_CHEROKEE,0.006
SC_CHESTER,0.003
SC_CHESTERFIELD,0.004
SC_CLARENDON,0.006
SC_COLLETON,0.003
SC_DARLINGTON,0.003
SC_DILLON,0.002
SC_DORCHESTER,0.015
SC_EDGEFIELD,0.004
SC_FAIRFIELD,0.002
SC_FLORENCE,0.012
SC_GEORGETOWN,0.005
SC_GREENVILLE,0.02
SC_GREENWOOD,0.008
SC_HAMPTON,0.005
SC_HORRY,0.01
SC_JASPER,0.006999999999999999
SC_KERSHAW,0.005
SC_LANCASTER,0.006
SC_LAURENS,0.003
SC_LEE,0.003
SC_LEXINGTON,0.013999999999999999
SC_MCCORMICK,0.003
SC_MARION,0.005
SC_MARLBORO,0.003
SC_NEWBERRY,0.003
SC_OCONEE,0.006
SC_ORANGEBURG,0.008
SC_PICKENS,0.016
SC_RICHLAND,0.022000000000000002
SC_SALUDA,0.002
SC_SPARTANBURG,0.02
SC_SUMTER,0.011000000000000001
SC_UNION,0.003
SC_WILLIAMSBURG,0.004
SC_YORK,0.015
SD_AURORA,0.006999999999999999
SD_BEADLE,0.036000000000000004
SD_BENNETT,0.004
SD_BONHOMME,0.001
SD_BROOKINGS,0.027000000000000003
SD_BROWN,0.01
SD_BRULE,0.002
SD_BUFFALO,0.001
SD_BUTTE,0.002
SD_CAMPBELL,0.003
SD_CHARLESMIX,0.002
SD_CLARK,0.001
SD_CLAY,0.017
SD_CODINGTON,0.004
SD_CORSON,0.003
SD_CUSTER,0.004
SD_DAVISON,0.005
SD_DAY,0.002
SD_DEUEL,0.001
SD_DEWEY,0.002
SD_DOUGLAS,0.001
SD_EDMUNDS,0.001
SD_FALLRIVER,0.004
SD_FAULK,0.001
SD_GRANT,0.003
SD_GREGORY,0.003
SD_HAAKON,0.004
SD_HAMLIN,0.002
SD_HAND,0.003
SD_HANSON,0.003
SD_HARDING,0.001
SD_HUGHES,0.005
SD_HUTCHINSON,0.002
SD_HYDE,0.002
SD_JACKSON,0.0
SD_JERAULD,0.002
SD_JONES,0.0
SD_KINGSBURY,0.003
SD_LAKE,0.006999999999999999
SD_LAWRENCE,0.006999999999999999
SD_LINCOLN,0.01
SD_LYMAN,0.003
SD_MCCOOK,0.001
SD_MCPHERSON,0.002
SD_MARSHALL,0.002
SD_MEADE,0.006
SD_MELLETTE,0.002
SD_MINER,0.004
SD_MINNEHAHA,0.015
SD_MOODY,0.011000000000000001
SD_PENNINGTON,0.01
SD_PERKINS,0.001
SD_POTTER,0.003
SD_ROBERTS,0.002
SD_SANBORN,0.002
SD_SHANNON,0.001
SD_SPINK,0.001
SD_STANLEY,0.001
SD_SULLY,0.0
SD_TODD,0.002
SD_TRIPP,0.002
SD_TURNER,0.002
SD_UNION,0.009000000000000001
SD_WALWORTH,0.002
SD_YANKTON,0.005
SD_ZIEBACH,0.001
TN_ANDERSON,0.011000000000000001
TN_BEDFORD,0.008
TN_BENTON,0.004
TN_BLEDSOE,0.001
TN_BLOUNT,0.006999999999999999
TN_BRADLEY,0.008
TN_CAMPBELL,0.003
TN_CANNON,0.001
TN_CARROLL,0.002
TN_CARTER,0.003
TN_CHEATHAM,0.004
TN_CHESTER,0.004
TN_CLAIBORNE,0.005
TN_CLAY,0.001
TN_COCKE,0.003
TN_COFFEE,0.009000000000000001
TN_CROCKETT,0.002
TN_CUMBERLAND,0.004
TN_DAVIDSON,0.03
TN_DECATUR,0.002
TN_DEKALB,0.003
TN_DICKSON,0.005
TN_DYER,0.005
TN_FAYETTE,0.005
TN_FENTRESS,0.002
TN_FRANKLIN,0.006999999999999999
TN_GIBSON,0.002
TN_GILES,0.004
TN_GRAINGER,0.001
TN_GREENE,0.004
TN_GRUNDY,0.002
TN_HAMBLEN,0.006999999999999999
TN_HAMILTON,0.018000000000000002
TN_HANCOCK,0.001
TN_HARDEMAN,0.005
TN_HARDIN,0.004
TN_HAWKINS,0.005
TN_HAYWOOD,0.001
TN_HENDERSON,0.003
TN_HENRY,0.003
TN_HICKMAN,0.002
TN_HOUSTON,0.003
TN_HUMPHREYS,0.002
TN_JACKSON,0.001
TN_JEFFERSON,0.004
TN_JOHNSON,0.002
TN_KNOX,0.019
TN_LAKE,0.001
TN_LAUDERDALE,0.002
TN_LAWRENCE,0.003
TN_LEWIS,0.004
TN_LINCOLN,0.004
TN_LOUDON,0.006
TN_MCMINN,0.006999999999999999
TN_MCNAIRY,0.002
TN_MACON,0.002
TN_MADISON,0.009000000000000001
TN_MARION,0.004
TN_MARSHALL,0.004
TN_MAURY,0.006
TN_MEIGS,0.002
TN_MONROE,0.003
TN_MONTGOMERY,0.021
TN_MOORE,0.004
TN_MORGAN,0.002
TN_OBION,0.002
TN_OVERTON,0.002
TN_PERRY,0.002
TN_PICKETT,0.001
TN_POLK,0.001
TN_PUTNAM,0.012
TN_RHEA,0.004
TN_ROANE,0.005
TN_ROBERTSON,0.005
TN_RUTHERFORD,0.03
TN_SCOTT,0.002
TN_SEQUATCHIE,0.003
TN_SEVIER,0.009000000000000001
TN_SHELBY,0.023
TN_SMITH,0.002
TN_STEWART,0.01
TN_SULLIVAN,0.006
TN_SUMNER,0.01
TN_TIPTON,0.006
TN_TROUSDALE,0.002
TN_UNICOI,0.002
TN_UNION,0.001
TN_VANBUREN,0.001
TN_WARREN,0.005
TN_WASHINGTON,0.012
TN_WAYNE,0.002
TN_WEAKLEY,0.011000000000000001
TN_WHITE,0.003
TN_WILLIAMSON,0.03
TN_WILSON,0.011000000000000001
TX_ANDERSON,0.005
TX_ANDREWS,0.006
TX_ANGELINA,0.009000000000000001
TX_ARANSAS,0.02
TX_ARCHER,0.002
TX_ARMSTRONG,0.0
TX_ATASCOSA,0.003
TX_AUSTIN,0.004
TX_BAILEY,0.004
TX_BANDERA,0.003
TX_BASTROP,0.006999999999999999
TX_BAYLOR,0.001
TX_BEE,0.006
TX_BELL,0.027999999999999997
TX_BEXAR,0.024
TX_BLANCO,0.005
TX_BORDEN,0.002
TX_BOSQUE,0.002
TX_BOWIE,0.008
TX_BRAZORIA,0.055
TX_BRAZOS,0.052000000000000005
TX_BREWSTER,0.006999999999999999
TX_BRISCOE,0.0
TX_BROOKS,0.003
TX_BROWN,0.004
TX_BURLESON,0.002
TX_BURNET,0.005
TX_CALDWELL,0.009000000000000001
TX_CALHOUN,0.044000000000000004
TX_CALLAHAN,0.004
TX_CAMERON,0.006999999999999999
TX_CAMP,0.005
TX_CARSON,0.003
TX_CASS,0.003
TX_CASTRO,0.004
TX_CHAMBERS,0.01
TX_CHEROKEE,0.005
TX_CHILDRESS,0.006999999999999999
TX_CLAY,0.003
TX_COCHRAN,0.002
TX_COKE,0.002
TX_COLEMAN,0.004
TX_COLLIN,0.11199999999999999
TX_COLLINGSWORTH,0.001
TX_COLORADO,0.004
TX_COMAL,0.008
TX_COMANCHE,0.003
TX_CONCHO,0.003
TX_COOKE,0.008
TX_CORYELL,0.019
TX_COTTLE,0.0
TX_CRANE,0.004
TX_CROCKETT,0.003
TX_CROSBY,0.001
TX_CULBERSON,0.01
TX_DALLAM,0.006
TX_DALLAS,0.05
TX_DAWSON,0.004
TX_DEAFSMITH,0.003
TX_DELTA,0.006
TX_DENTON,0.066
TX_DEWITT,0.002
TX_DICKENS,0.009000000000000001
TX_DIMMIT,0.006
TX_DONLEY,0.002
TX_DUVAL,0.002
TX_EASTLAND,0.003
TX_ECTOR,0.008
TX_EDWARDS,0.003
TX_ELLIS,0.006
TX_ELPASO,0.01
TX_ERATH,0.006999999999999999
TX_FALLS,0.003
TX_FANNIN,0.004
TX_FAYETTE,0.003
TX_FISHER,0.002
TX_FLOYD,0.002
TX_FOARD,0.004
TX_FORTBEND,0.17
TX_FRANKLIN,0.005
TX_FREESTONE,0.003
TX_FRIO,0.021
TX_GAINES,0.003
TX_GALVESTON,0.03
TX_GARZA,0.001
TX_GILLESPIE,0.004
TX_GLASSCOCK,0.001
TX_GOLIAD,0.002
TX_GONZALES,0.004
TX_GRAY,0.004
TX_GRAYSON,0.009000000000000001
TX_GREGG,0.011000000000000001
TX_GRIMES,0.002
TX_GUADALUPE,0.013999999999999999
TX_HALE,0.004
TX_HALL,0.001
TX_HAMILTON,0.004
TX_HANSFORD,0.003
TX_HARDEMAN,0.003
TX_HARDIN,0.005
TX_HARRIS,0.062
TX_HARRISON,0.005
TX_HARTLEY,0.005
TX_HASKELL,0.005
TX_HAYS,0.012
TX_HEMPHILL,0.005
TX_HENDERSON,0.004
TX_HIDALGO,0.01
TX_HILL,0.003
TX_HOCKLEY,0.003
TX_HOOD,0.006
TX_HOPKINS,0.005
TX_HOUSTON,0.004
TX_HOWARD,0.008
TX_HUDSPETH,0.005
TX_HUNT,0.011000000000000001
TX_HUTCHINSON,0.004
TX_IRION,0.002
TX_JACK,0.003
TX_JACKSON,0.004
TX_JASPER,0.006
TX_JEFFDAVIS,0.003
TX_JEFFERSON,0.034
TX_JIMHOGG,0.003
TX_JIMWELLS,0.004
TX_JOHNSON,0.006999999999999999
TX_JONES,0.004
TX_KARNES,0.002
TX_KAUFMAN,0.009000000000000001
TX_KENDALL,0.006
TX_KENEDY,0.002
TX_KENT,0.0
TX_KERR,0.008
TX_KIMBLE,0.004
TX_KING,0.0
TX_KINNEY,0.003
TX_KLEBERG,0.023
TX_KNOX,0.002
TX_LAMAR,0.006
TX_LAMB,0.001
TX_LAMPASAS,0.01
TX_LASALLE,0.001
TX_LAVACA,0.003
TX_LEE,0.003
TX_LEON,0.005
TX_LIBERTY,0.005
TX_LIMESTONE,0.004
TX_LIPSCOMB,0.003
TX_LIVEOAK,0.005
TX_LLANO,0.004
TX_LOVING,0.0
TX_LUBBOCK,0.021
TX_LYNN,0.001
TX_MCCULLOCH,0.004
TX_MCLENNAN,0.013999999999999999
TX_MCMULLEN,0.004
TX_MADISON,0.006
TX_MARION,0.005
TX_MARTIN,0.003
TX_MASON,0.002
TX_MATAGORDA,0.02
TX_MAVERICK,0.003
TX_MEDINA,0.006
TX_MENARD,0.001
TX_MIDLAND,0.013000000000000001
TX_MILAM,0.004
TX_MILLS,0.002
TX_MITCHELL,0.003
TX_MONTAGUE,0.003
TX_MONTGOMERY,0.021
TX_MOORE,0.061
TX_MORRIS,0.003
TX_MOTLEY,0.0
TX_NACOGDOCHES,0.012
TX_NAVARRO,0.005
TX_NEWTON,0.004
TX_NOLAN,0.004
TX_NUECES,0.017
TX_OCHILTREE,0.003
TX_OLDHAM,0.008
TX_ORANGE,0.01
TX_PALOPINTO,0.005
TX_PANOLA,0.003
TX_PARKER,0.005
TX_PARMER,0.002
TX_PECOS,0.005
TX_POLK,0.004
TX_POTTER,0.04
TX_PRESIDIO,0.01
TX_RAINS,0.005
TX_RANDALL,0.013999999999999999
TX_REAGAN,0.002
TX_REAL,0.001
TX_REDRIVER,0.002
TX_REEVES,0.009000000000000001
TX_REFUGIO,0.004
TX_ROBERTS,0.002
TX_ROBERTSON,0.006
TX_ROCKWALL,0.024
TX_RUNNELS,0.002
TX_RUSK,0.004
TX_SABINE,0.003
TX_SANAUGUSTINE,0.003
TX_SANJACINTO,0.005
TX_SANPATRICIO,0.008
TX_SANSABA,0.002
TX_SCHLEICHER,0.001
TX_SCURRY,0.003
TX_SHACKELFORD,0.003
TX_SHELBY,0.003
TX_SHERMAN,0.002
TX_SMITH,0.012
TX_SOMERVELL,0.006
TX_STARR,0.002
TX_STEPHENS,0.003
TX_STERLING,0.0
TX_STONEWALL,0.009000000000000001
TX_SUTTON,0.002
TX_SWISHER,0.001
TX_TARRANT,0.047
TX_TAYLOR,0.016
TX_TERRELL,0.004
TX_TERRY,0.002
TX_THROCKMORTON,0.004
TX_TITUS,0.006999999999999999
TX_TOMGREEN,0.01
TX_TRAVIS,0.057999999999999996
TX_TRINITY,0.003
TX_TYLER,0.002
TX_UPSHUR,0.004
TX_UPTON,0.0
TX_UVALDE,0.005
TX_VALVERDE,0.005
TX_VANZANDT,0.003
TX_VICTORIA,0.01
TX_WALKER,0.009000000000000001
TX_WALLER,0.005
TX_WARD,0.003
TX_WASHINGTON,0.013000000000000001
TX_WEBB,0.006
TX_WHARTON,0.004
TX_WHEELER,0.004
TX_WICHITA,0.02
TX_WILBARGER,0.006999999999999999
TX_WILLACY,0.006
TX_WILLIAMSON,0.048
TX_WILSON,0.004
TX_WINKLER,0.002
TX_WISE,0.004
TX_WOOD,0.004
TX_YOAKUM,0.004
TX_YOUNG,0.004
TX_ZAPATA,0.002
TX_ZAVALA,0.0
UT_BEAVER,0.011000000000000001
UT_BOXELDER,0.009000000000000001
UT_CACHE,0.019
UT_CARBON,0.006
UT_DAGGETT,0.004
UT_DAVIS,0.018000000000000002
UT_DUCHESNE,0.003
UT_EMERY,0.003
UT_GARFIELD,0.012
UT_GRAND,0.008
UT_IRON,0.008
UT_JUAB,0.002
UT_KANE,0.004
UT_MILLARD,0.006
UT_MORGAN,0.004
UT_PIUTE,0.004
UT_RICH,0.003
UT_SALTLAKE,0.033
UT_SANJUAN,0.003
UT_SANPETE,0.005
UT_SEVIER,0.003
UT_SUMMIT,0.012
UT_TOOELE,0.006
UT_UINTAH,0.005
UT_UTAH,0.013999999999999999
UT_WASATCH,0.008
UT_WASHINGTON,0.006999999999999999
UT_WAYNE,0.006999999999999999
UT_WEBER,0.013000000000000001
VT_ADDISON,0.013999999999999999
VT_BENNINGTON,0.006999999999999999
VT_CALEDONIA,0.008
VT_CHITTENDEN,0.027999999999999997
VT_ESSEX,0.003
VT_FRANKLIN,0.005
VT_GRANDISLE,0.003
VT_LAMOILLE,0.005
VT_ORANGE,0.005
VT_ORLEANS,0.003
VT_RUTLAND,0.006
VT_WASHINGTON,0.008
VT_WINDHAM,0.01
VT_WINDSOR,0.009000000000000001
VA_ACCOMACK,0.006
VA_ALBEMARLE,0.047
VA_ALLEGHANY,0.002
VA_AMELIA,0.002
VA_AMHERST,0.005
VA_APPOMATTOX,0.002
VA_ARLINGTON,0.096
VA_AUGUSTA,0.005
VA_BATH,0.001
VA_BEDFORD,0.01
VA_BLAND,0.003
VA_BOTETOURT,0.005
VA_BRUNSWICK,0.003
VA_BUCHANAN,0.002
VA_BUCKINGHAM,0.004
VA_CAMPBELL,0.01
VA_CAROLINE,0.006
VA_CARROLL,0.002
VA_CHARLESCITY,0.003
VA_CHARLOTTE,0.002
VA_CHESTERFIELD,0.033
VA_CLARKE,0.009000000000000001
VA_CRAIG,0.002
VA_CULPEPER,0.013000000000000001
VA_CUMBERLAND,0.003
VA_DICKENSON,0.001
VA_DINWIDDIE,0.004
VA_ESSEX,0.008
VA_FAIRFAX,0.175
VA_FAUQUIER,0.013000000000000001
VA_FLOYD,0.002
VA_FLUVANNA,0.006
VA_FRANKLIN,0.004
VA_FREDERICK,0.012
VA_GILES,0.003
VA_GLOUCESTER,0.008
VA_GOOCHLAND,0.01
VA_GRAYSON,0.001
VA_GREENE,0.013999999999999999
VA_GREENSVILLE,0.003
VA_HALIFAX,0.004
VA_HANOVER,0.013999999999999999
VA_HENRICO,0.065
VA_HENRY,0.004
VA_HIGHLAND,0.002
VA_ISLEOFWIGHT,0.008
VA_JAMESCITY,0.022000000000000002
VA_KINGANDQUEEN,0.002
VA_KINGGEORGE,0.012
VA_KINGWILLIAM,0.006999999999999999
VA_LANCASTER,0.006
VA_LEE,0.002
VA_LOUDOUN,0.147
VA_LOUISA,0.005
VA_LUNENBURG,0.002
VA_MADISON,0.006
VA_MATHEWS,0.003
VA_MECKLENBURG,0.006999999999999999
VA_MIDDLESEX,0.003
VA_MONTGOMERY,0.054000000000000006
VA_NELSON,0.005
VA_NEWKENT,0.009000000000000001
VA_NORTHAMPTON,0.006999999999999999
VA_NORTHUMBERLAND,0.003
VA_NOTTOWAY,0.003
VA_ORANGE,0.006999999999999999
VA_PAGE,0.003
VA_PATRICK,0.002
VA_PITTSYLVANIA,0.003
VA_POWHATAN,0.005
VA_PRINCEEDWARD,0.009000000000000001
VA_PRINCEGEORGE,0.015
VA_PRINCEWILLIAM,0.075
