STATE_COUNTY,HISPANICPER
NM_SANTAFE,0.506
NM_SIERRA,0.28
NM_SOCORRO,0.485
NM_TAOS,0.5579999999999999
NM_TORRANCE,0.391
NM_UNION,0.397
NM_VALENCIA,0.583
NY_ALBANY,0.049
NY_ALLEGANY,0.013999999999999999
NY_BRONX,0.535
NY_BROOME,0.034
NY_CATTARAUGUS,0.017
NY_CAYUGA,0.024
NY_CHAUTAUQUA,0.061
NY_CHEMUNG,0.025
NY_CHENANGO,0.018000000000000002
NY_CLINTON,0.025
NY_COLUMBIA,0.039
NY_CORTLAND,0.022000000000000002
NY_DELAWARE,0.033
NY_DUTCHESS,0.105
NY_ERIE,0.045
NY_ESSEX,0.025
NY_FRANKLIN,0.028999999999999998
NY_FULTON,0.023
NY_GENESEE,0.027000000000000003
NY_GREENE,0.049
NY_HAMILTON,0.011000000000000001
NY_HERKIMER,0.016
NY_JEFFERSON,0.053
NY_KINGS,0.198
NY_LEWIS,0.013000000000000001
NY_LIVINGSTON,0.027999999999999997
NY_MADISON,0.018000000000000002
NY_MONROE,0.073
NY_MONTGOMERY,0.113
NY_NASSAU,0.146
NY_NEWYORK,0.254
NY_NIAGARA,0.022000000000000002
NY_ONEIDA,0.046
NY_ONONDAGA,0.04
NY_ONTARIO,0.034
NY_ORANGE,0.18
NY_ORLEANS,0.040999999999999995
NY_OSWEGO,0.021
NY_OTSEGO,0.031
NY_PUTNAM,0.11699999999999999
NY_QUEENS,0.275
NY_RENSSELAER,0.038
NY_RICHMOND,0.17300000000000001
NY_ROCKLAND,0.157
NY_STLAWRENCE,0.019
NY_SARATOGA,0.024
NY_SCHENECTADY,0.057
NY_SCHOHARIE,0.027999999999999997
NY_SCHUYLER,0.013000000000000001
NY_SENECA,0.027000000000000003
NY_STEUBEN,0.013999999999999999
NY_SUFFOLK,0.165
NY_SULLIVAN,0.136
NY_TIOGA,0.013999999999999999
NY_TOMPKINS,0.042
NY_ULSTER,0.087
NY_WARREN,0.018000000000000002
NY_WASHINGTON,0.023
NY_WAYNE,0.037000000000000005
NY_WESTCHESTER,0.218
NY_WYOMING,0.03
NY_YATES,0.017
NC_ALAMANCE,0.11
NC_ALEXANDER,0.043
NC_ALLEGHANY,0.09
NC_ANSON,0.03
NC_ASHE,0.048
NC_AVERY,0.045
NC_BEAUFORT,0.066
NC_BERTIE,0.013000000000000001
NC_BLADEN,0.071
NC_BRUNSWICK,0.052000000000000005
NC_BUNCOMBE,0.06
NC_BURKE,0.051
NC_CABARRUS,0.094
NC_CALDWELL,0.046
NC_CAMDEN,0.022000000000000002
NC_CARTERET,0.034
NC_CASWELL,0.031
NC_CATAWBA,0.084
NC_CHATHAM,0.13
NC_CHEROKEE,0.025
NC_CHOWAN,0.032
NC_CLAY,0.024
NC_CLEVELAND,0.027999999999999997
NC_COLUMBUS,0.046
NC_CRAVEN,0.061
NC_CUMBERLAND,0.095
NC_CURRITUCK,0.03
NC_DARE,0.065
NC_DAVIDSON,0.064
NC_DAVIE,0.061
NC_DUPLIN,0.20600000000000002
NC_DURHAM,0.135
NC_EDGECOMBE,0.037000000000000005
NC_FORSYTH,0.11900000000000001
NC_FRANKLIN,0.079
NC_GASTON,0.059000000000000004
NC_GATES,0.013999999999999999
NC_GRAHAM,0.022000000000000002
NC_GRANVILLE,0.075
NC_GREENE,0.14300000000000002
NC_GUILFORD,0.071
NC_HALIFAX,0.021
NC_HARNETT,0.10800000000000001
NC_HAYWOOD,0.034
NC_HENDERSON,0.098
NC_HERTFORD,0.026000000000000002
NC_HOKE,0.124
NC_HYDE,0.071
NC_IREDELL,0.068
NC_JACKSON,0.051
NC_JOHNSTON,0.129
NC_JONES,0.039
NC_LEE,0.183
NC_LENOIR,0.066
NC_LINCOLN,0.067
NC_MCDOWELL,0.053
NC_MACON,0.066
NC_MADISON,0.02
NC_MARTIN,0.031
NC_MECKLENBURG,0.122
NC_MITCHELL,0.040999999999999995
NC_MONTGOMERY,0.141
NC_MOORE,0.06
NC_NASH,0.063
NC_NEWHANOVER,0.053
NC_NORTHAMPTON,0.013999999999999999
NC_ONSLOW,0.10099999999999999
NC_ORANGE,0.08199999999999999
NC_PAMLICO,0.031
NC_PASQUOTANK,0.04
NC_PENDER,0.061
NC_PERQUIMANS,0.021
NC_PERSON,0.04
NC_PITT,0.055
NC_POLK,0.055
NC_RANDOLPH,0.10400000000000001
NC_RICHMOND,0.059000000000000004
NC_ROBESON,0.081
NC_ROCKINGHAM,0.055
NC_ROWAN,0.077
NC_RUTHERFORD,0.035
NC_SAMPSON,0.165
NC_SCOTLAND,0.021
NC_STANLY,0.036000000000000004
NC_STOKES,0.026000000000000002
NC_SURRY,0.09699999999999999
NC_SWAIN,0.039
NC_TRANSYLVANIA,0.028999999999999998
NC_TYRRELL,0.054000000000000006
NC_UNION,0.10400000000000001
NC_VANCE,0.067
NC_WAKE,0.098
NC_WARREN,0.033
NC_WASHINGTON,0.035
NC_WATAUGA,0.034
NC_WAYNE,0.099
NC_WILKES,0.054000000000000006
NC_WILSON,0.095
NC_YADKIN,0.098
NC_YANCEY,0.046
ND_ADAMS,0.009000000000000001
ND_BARNES,0.011000000000000001
ND_BENSON,0.012
ND_BILLINGS,0.005
ND_BOTTINEAU,0.013000000000000001
ND_BOWMAN,0.025
ND_BURKE,0.019
ND_BURLEIGH,0.012
ND_CASS,0.02
ND_CAVALIER,0.006
ND_DICKEY,0.019
ND_DIVIDE,0.013999999999999999
ND_DUNN,0.011000000000000001
ND_EDDY,0.022000000000000002
ND_EMMONS,0.01
ND_FOSTER,0.009000000000000001
ND_GOLDENVALLEY,0.021
ND_GRANDFORKS,0.028999999999999998
ND_GRANT,0.003
ND_GRIGGS,0.004
ND_HETTINGER,0.005
ND_KIDDER,0.028999999999999998
ND_LAMOURE,0.008
ND_LOGAN,0.006
ND_MCHENRY,0.015
ND_MCINTOSH,0.013999999999999999
ND_MCKENZIE,0.022000000000000002
ND_MCLEAN,0.012
ND_MERCER,0.013999999999999999
ND_MORTON,0.015
ND_MOUNTRAIL,0.037000000000000005
ND_NELSON,0.011000000000000001
ND_OLIVER,0.01
ND_PEMBINA,0.026000000000000002
ND_PIERCE,0.01
ND_RAMSEY,0.012
ND_RANSOM,0.012
ND_RENVILLE,0.01
ND_RICHLAND,0.017
ND_ROLETTE,0.01
ND_SARGENT,0.013000000000000001
ND_SHERIDAN,0.012
ND_SIOUX,0.02
ND_SLOPE,0.017
ND_STARK,0.019
ND_STEELE,0.01
ND_STUTSMAN,0.017
ND_TOWNER,0.004
ND_TRAILL,0.026000000000000002
ND_WALSH,0.087
ND_WARD,0.03
ND_WELLS,0.005
ND_WILLIAMS,0.019
OH_ADAMS,0.009000000000000001
OH_ALLEN,0.024
OH_ASHLAND,0.009000000000000001
OH_ASHTABULA,0.034
OH_ATHENS,0.015
OH_AUGLAIZE,0.012
OH_BELMONT,0.006
OH_BROWN,0.006
OH_BUTLER,0.04
OH_CARROLL,0.008
OH_CHAMPAIGN,0.011000000000000001
OH_CLARK,0.027999999999999997
OH_CLERMONT,0.015
OH_CLINTON,0.013000000000000001
OH_COLUMBIANA,0.012
OH_COSHOCTON,0.008
OH_CRAWFORD,0.012
OH_CUYAHOGA,0.048
OH_DARKE,0.012
OH_DEFIANCE,0.087
OH_DELAWARE,0.021
OH_ERIE,0.034
OH_FAIRFIELD,0.017
OH_FAYETTE,0.018000000000000002
OH_FRANKLIN,0.048
OH_FULTON,0.078
OH_GALLIA,0.009000000000000001
OH_GEAUGA,0.011000000000000001
OH_GREENE,0.021
OH_GUERNSEY,0.009000000000000001
OH_HAMILTON,0.026000000000000002
OH_HANCOCK,0.045
OH_HARDIN,0.013000000000000001
OH_HARRISON,0.005
OH_HENRY,0.066
OH_HIGHLAND,0.006999999999999999
OH_HOCKING,0.006999999999999999
OH_HOLMES,0.008
OH_HURON,0.055999999999999994
OH_JACKSON,0.008
OH_JEFFERSON,0.011000000000000001
OH_KNOX,0.012
OH_LAKE,0.034
OH_LAWRENCE,0.006999999999999999
OH_LICKING,0.013999999999999999
OH_LOGAN,0.012
OH_LORAIN,0.084
OH_LUCAS,0.061
OH_MADISON,0.013999999999999999
OH_MAHONING,0.047
OH_MARION,0.023
OH_MEDINA,0.016
OH_MEIGS,0.005
OH_MERCER,0.015
OH_MIAMI,0.013000000000000001
OH_MONROE,0.004
OH_MONTGOMERY,0.023
OH_MORGAN,0.006
OH_MORROW,0.011000000000000001
OH_MUSKINGUM,0.008
OH_NOBLE,0.004
OH_OTTAWA,0.042
OH_PAULDING,0.043
OH_PERRY,0.005
OH_PICKAWAY,0.011000000000000001
OH_PIKE,0.006999999999999999
OH_PORTAGE,0.013000000000000001
OH_PREBLE,0.006
OH_PUTNAM,0.055
OH_RICHLAND,0.013999999999999999
OH_ROSS,0.01
OH_SANDUSKY,0.08900000000000001
OH_SCIOTO,0.011000000000000001
OH_SENECA,0.044000000000000004
OH_SHELBY,0.013000000000000001
OH_STARK,0.016
OH_SUMMIT,0.016
OH_TRUMBULL,0.013000000000000001
OH_TUSCARAWAS,0.019
OH_UNION,0.013000000000000001
OH_VANWERT,0.026000000000000002
OH_VINTON,0.005
OH_WARREN,0.022000000000000002
OH_WASHINGTON,0.006999999999999999
OH_WAYNE,0.016
OH_WILLIAMS,0.037000000000000005
OH_WOOD,0.045
OH_WYANDOT,0.022000000000000002
OK_ADAIR,0.053
OK_ALFALFA,0.04
OK_ATOKA,0.028999999999999998
OK_BEAVER,0.201
OK_BECKHAM,0.11800000000000001
OK_BLAINE,0.24100000000000002
OK_BRYAN,0.05
OK_CADDO,0.10099999999999999
OK_CANADIAN,0.067
OK_CARTER,0.053
OK_CHEROKEE,0.063
OK_CHOCTAW,0.027999999999999997
OK_CIMARRON,0.20800000000000002
OK_CLEVELAND,0.07
OK_COAL,0.026000000000000002
OK_COMANCHE,0.11199999999999999
OK_COTTON,0.055999999999999994
OK_CRAIG,0.025
OK_CREEK,0.031
OK_CUSTER,0.139
OK_DELAWARE,0.03
OK_DEWEY,0.048
OK_ELLIS,0.06
OK_GARFIELD,0.08800000000000001
OK_GARVIN,0.062
OK_GRADY,0.046
OK_GRANT,0.035
OK_GREER,0.098
OK_HARMON,0.259
OK_HARPER,0.175
OK_HASKELL,0.033
OK_HUGHES,0.038
OK_JACKSON,0.209
OK_JEFFERSON,0.085
OK_JOHNSTON,0.039
OK_KAY,0.064
OK_KINGFISHER,0.134
OK_KIOWA,0.08800000000000001
OK_LATIMER,0.026000000000000002
OK_LEFLORE,0.069
OK_LINCOLN,0.024
OK_LOGAN,0.052000000000000005
OK_LOVE,0.11800000000000001
OK_MCCLAIN,0.07
OK_MCCURTAIN,0.047
OK_MCINTOSH,0.019
OK_MAJOR,0.075
OK_MARSHALL,0.14
OK_MAYES,0.027000000000000003
OK_MURRAY,0.049
OK_MUSKOGEE,0.052000000000000005
OK_NOBLE,0.026000000000000002
OK_NOWATA,0.023
OK_OKFUSKEE,0.028999999999999998
OK_OKLAHOMA,0.151
OK_OKMULGEE,0.032
OK_OSAGE,0.028999999999999998
OK_OTTAWA,0.047
OK_PAWNEE,0.02
OK_PAYNE,0.039
OK_PITTSBURG,0.039
OK_PONTOTOC,0.040999999999999995
OK_POTTAWATOMIE,0.040999999999999995
OK_PUSHMATAHA,0.024
OK_ROGERMILLS,0.045
OK_ROGERS,0.037000000000000005
OK_SEMINOLE,0.035
OK_SEQUOYAH,0.034
OK_STEPHENS,0.062
OK_TEXAS,0.42
OK_TILLMAN,0.223
OK_TULSA,0.11
OK_WAGONER,0.048
OK_WASHINGTON,0.05
OK_WASHITA,0.081
OK_WOODS,0.048
OK_WOODWARD,0.106
OR_BAKER,0.033
OR_BENTON,0.064
OR_CLACKAMAS,0.077
OR_CLATSOP,0.077
OR_COLUMBIA,0.04
OR_COOS,0.054000000000000006
OR_CROOK,0.07
OR_CURRY,0.054000000000000006
OR_DESCHUTES,0.07400000000000001
OR_DOUGLAS,0.047
OR_GILLIAM,0.047
OR_GRANT,0.027999999999999997
OR_HARNEY,0.04
OR_HOODRIVER,0.295
OR_JACKSON,0.107
OR_JEFFERSON,0.193
OR_JOSEPHINE,0.063
OR_KLAMATH,0.10400000000000001
OR_LAKE,0.069
OR_LANE,0.07400000000000001
OR_LINCOLN,0.079
OR_LINN,0.078
OR_MALHEUR,0.315
OR_MARION,0.243
OR_MORROW,0.313
OR_MULTNOMAH,0.109
OR_POLK,0.121
OR_SHERMAN,0.055999999999999994
OR_TILLAMOOK,0.09
OR_UMATILLA,0.239
OR_UNION,0.039
OR_WALLOWA,0.022000000000000002
OR_WASCO,0.14800000000000002
OR_WASHINGTON,0.157
OR_WHEELER,0.043
OR_YAMHILL,0.147
PA_ADAMS,0.06
PA_ALLEGHENY,0.016
PA_ARMSTRONG,0.005
PA_BEAVER,0.012
PA_BEDFORD,0.009000000000000001
PA_BERKS,0.16399999999999998
PA_BLAIR,0.01
PA_BRADFORD,0.011000000000000001
PA_BUCKS,0.043
PA_BUTLER,0.011000000000000001
PA_CAMBRIA,0.013999999999999999
PA_CAMERON,0.004
PA_CARBON,0.033
PA_CENTRE,0.024
PA_CHESTER,0.065
PA_CLARION,0.006
PA_CLEARFIELD,0.023
PA_CLINTON,0.011000000000000001
PA_COLUMBIA,0.02
PA_CRAWFORD,0.009000000000000001
PA_CUMBERLAND,0.027000000000000003
PA_DAUPHIN,0.07
PA_DELAWARE,0.03
PA_ELK,0.006
PA_ERIE,0.034
PA_FAYETTE,0.008
PA_FOREST,0.054000000000000006
PA_FRANKLIN,0.043
PA_FULTON,0.008
PA_GREENE,0.012
PA_HUNTINGDON,0.016
PA_INDIANA,0.011000000000000001
PA_JEFFERSON,0.006
PA_JUNIATA,0.025
PA_LACKAWANNA,0.05
PA_LANCASTER,0.086
PA_LAWRENCE,0.01
PA_LEBANON,0.09300000000000001
PA_LEHIGH,0.188
PA_LUZERNE,0.067
PA_LYCOMING,0.013000000000000001
PA_MCKEAN,0.017
PA_MERCER,0.011000000000000001
PA_MIFFLIN,0.011000000000000001
PA_MONROE,0.131
PA_MONTGOMERY,0.043
PA_MONTOUR,0.018000000000000002
PA_NORTHAMPTON,0.105
PA_NORTHUMBERLAND,0.024
PA_PERRY,0.013000000000000001
PA_PHILADELPHIA,0.12300000000000001
PA_PIKE,0.09
PA_POTTER,0.01
PA_SCHUYLKILL,0.027999999999999997
PA_SNYDER,0.017
PA_SOMERSET,0.011000000000000001
PA_SULLIVAN,0.013999999999999999
PA_SUSQUEHANNA,0.013000000000000001
PA_TIOGA,0.01
PA_UNION,0.052000000000000005
PA_VENANGO,0.009000000000000001
PA_WARREN,0.006999999999999999
PA_WASHINGTON,0.011000000000000001
PA_WAYNE,0.034
PA_WESTMORELAND,0.009000000000000001
PA_WYOMING,0.015
PA_YORK,0.055999999999999994
RI_BRISTOL,0.02
RI_KENT,0.032
RI_NEWPORT,0.042
RI_PROVIDENCE,0.188
RI_WASHINGTON,0.024
SC_ABBEVILLE,0.01
SC_AIKEN,0.049
SC_ALLENDALE,0.023
SC_ANDERSON,0.028999999999999998
SC_BAMBERG,0.016
SC_BARNWELL,0.018000000000000002
SC_BEAUFORT,0.121
SC_BERKELEY,0.06
SC_CALHOUN,0.03
SC_CHARLESTON,0.054000000000000006
SC_CHEROKEE,0.037000000000000005
SC_CHESTER,0.013999999999999999
SC_CHESTERFIELD,0.036000000000000004
SC_CLARENDON,0.026000000000000002
SC_COLLETON,0.027999999999999997
SC_DARLINGTON,0.017
SC_DILLON,0.026000000000000002
SC_DORCHESTER,0.044000000000000004
SC_EDGEFIELD,0.052000000000000005
SC_FAIRFIELD,0.016
SC_FLORENCE,0.022000000000000002
SC_GEORGETOWN,0.031
SC_GREENVILLE,0.081
SC_GREENWOOD,0.054000000000000006
SC_HAMPTON,0.035
SC_HORRY,0.062
SC_JASPER,0.151
SC_KERSHAW,0.037000000000000005
SC_LANCASTER,0.044000000000000004
SC_LAURENS,0.040999999999999995
SC_LEE,0.017
SC_LEXINGTON,0.055
SC_MCCORMICK,0.008
SC_MARION,0.024
SC_MARLBORO,0.027999999999999997
SC_NEWBERRY,0.07200000000000001
SC_OCONEE,0.045
SC_ORANGEBURG,0.019
SC_PICKENS,0.031
SC_RICHLAND,0.048
SC_SALUDA,0.14400000000000002
SC_SPARTANBURG,0.059000000000000004
SC_SUMTER,0.033
SC_UNION,0.01
SC_WILLIAMSBURG,0.02
SC_YORK,0.045
SD_AURORA,0.037000000000000005
SD_BEADLE,0.077
SD_BENNETT,0.02
SD_BONHOMME,0.018000000000000002
SD_BROOKINGS,0.02
SD_BROWN,0.013999999999999999
SD_BRULE,0.013999999999999999
SD_BUFFALO,0.018000000000000002
SD_BUTTE,0.03
SD_CAMPBELL,0.013999999999999999
SD_CHARLESMIX,0.017
SD_CLARK,0.017
SD_CLAY,0.02
SD_CODINGTON,0.016
SD_CORSON,0.026000000000000002
SD_CUSTER,0.022000000000000002
SD_DAVISON,0.015
SD_DAY,0.011000000000000001
SD_DEUEL,0.02
SD_DEWEY,0.018000000000000002
SD_DOUGLAS,0.008
SD_EDMUNDS,0.013999999999999999
SD_FALLRIVER,0.022000000000000002
SD_FAULK,0.008
SD_GRANT,0.023
SD_GREGORY,0.009000000000000001
SD_HAAKON,0.009000000000000001
SD_HAMLIN,0.025
SD_HAND,0.006
SD_HANSON,0.005
SD_HARDING,0.016
SD_HUGHES,0.018000000000000002
SD_HUTCHINSON,0.016
SD_HYDE,0.011000000000000001
SD_JACKSON,0.013000000000000001
SD_JERAULD,0.040999999999999995
SD_JONES,0.013000000000000001
SD_KINGSBURY,0.013999999999999999
SD_LAKE,0.016
SD_LAWRENCE,0.025
SD_LINCOLN,0.012
SD_LYMAN,0.011000000000000001
SD_MCCOOK,0.018000000000000002
SD_MCPHERSON,0.01
SD_MARSHALL,0.068
SD_MEADE,0.03
SD_MELLETTE,0.015
SD_MINER,0.013000000000000001
SD_MINNEHAHA,0.040999999999999995
SD_MOODY,0.017
SD_PENNINGTON,0.04
SD_PERKINS,0.006999999999999999
SD_POTTER,0.006999999999999999
SD_ROBERTS,0.012
SD_SANBORN,0.012
SD_SHANNON,0.022000000000000002
SD_SPINK,0.011000000000000001
SD_STANLEY,0.006999999999999999
SD_SULLY,0.009000000000000001
SD_TODD,0.024
SD_TRIPP,0.011000000000000001
SD_TURNER,0.013000000000000001
SD_UNION,0.021
SD_WALWORTH,0.006999999999999999
SD_YANKTON,0.027000000000000003
SD_ZIEBACH,0.031
TN_ANDERSON,0.024
TN_BEDFORD,0.113
TN_BENTON,0.018000000000000002
TN_BLEDSOE,0.02
TN_BLOUNT,0.027999999999999997
TN_BRADLEY,0.047
TN_CAMPBELL,0.012
TN_CANNON,0.015
TN_CARROLL,0.021
TN_CARTER,0.015
TN_CHEATHAM,0.023
TN_CHESTER,0.02
TN_CLAIBORNE,0.008
TN_CLAY,0.016
TN_COCKE,0.018000000000000002
TN_COFFEE,0.038
TN_CROCKETT,0.087
TN_CUMBERLAND,0.023
TN_DAVIDSON,0.098
TN_DECATUR,0.026000000000000002
TN_DEKALB,0.066
TN_DICKSON,0.032
TN_DYER,0.026000000000000002
TN_FAYETTE,0.022000000000000002
TN_FENTRESS,0.011000000000000001
TN_FRANKLIN,0.025
TN_GIBSON,0.02
TN_GILES,0.016
TN_GRAINGER,0.023
TN_GREENE,0.025
TN_GRUNDY,0.008
TN_HAMBLEN,0.107
TN_HAMILTON,0.045
TN_HANCOCK,0.002
TN_HARDEMAN,0.013999999999999999
TN_HARDIN,0.019
TN_HAWKINS,0.012
TN_HAYWOOD,0.038
TN_HENDERSON,0.019
TN_HENRY,0.017
TN_HICKMAN,0.018000000000000002
TN_HOUSTON,0.015
TN_HUMPHREYS,0.015
TN_JACKSON,0.013999999999999999
TN_JEFFERSON,0.031
TN_JOHNSON,0.015
TN_KNOX,0.035
TN_LAKE,0.017
TN_LAUDERDALE,0.02
TN_LAWRENCE,0.016
TN_LEWIS,0.018000000000000002
TN_LINCOLN,0.027000000000000003
TN_LOUDON,0.07
TN_MCMINN,0.027999999999999997
TN_MCNAIRY,0.015
TN_MACON,0.040999999999999995
TN_MADISON,0.034
TN_MARION,0.013000000000000001
TN_MARSHALL,0.045
TN_MAURY,0.048
TN_MEIGS,0.015
TN_MONROE,0.033
TN_MONTGOMERY,0.08
TN_MOORE,0.011000000000000001
TN_MORGAN,0.009000000000000001
TN_OBION,0.031
TN_OVERTON,0.009000000000000001
TN_PERRY,0.017
TN_PICKETT,0.013000000000000001
TN_POLK,0.013999999999999999
TN_PUTNAM,0.053
TN_RHEA,0.037000000000000005
TN_ROANE,0.013000000000000001
TN_ROBERTSON,0.059000000000000004
TN_RUTHERFORD,0.067
TN_SCOTT,0.005
TN_SEQUATCHIE,0.033
TN_SEVIER,0.053
TN_SHELBY,0.055999999999999994
TN_SMITH,0.022000000000000002
TN_STEWART,0.019
TN_SULLIVAN,0.015
TN_SUMNER,0.039
TN_TIPTON,0.021
TN_TROUSDALE,0.025
TN_UNICOI,0.038
TN_UNION,0.013000000000000001
TN_VANBUREN,0.009000000000000001
TN_WARREN,0.081
TN_WASHINGTON,0.03
TN_WAYNE,0.016
TN_WEAKLEY,0.02
TN_WHITE,0.016
TN_WILLIAMSON,0.045
TN_WILSON,0.032
TX_ANDERSON,0.159
TX_ANDREWS,0.48700000000000004
TX_ANGELINA,0.198
TX_ARANSAS,0.24600000000000002
TX_ARCHER,0.075
TX_ARMSTRONG,0.065
TX_ATASCOSA,0.619
TX_AUSTIN,0.23399999999999999
TX_BAILEY,0.598
TX_BANDERA,0.16699999999999998
TX_BASTROP,0.326
TX_BAYLOR,0.122
TX_BEE,0.562
TX_BELL,0.21600000000000003
TX_BEXAR,0.5870000000000001
TX_BLANCO,0.182
TX_BORDEN,0.14800000000000002
TX_BOSQUE,0.161
TX_BOWIE,0.065
TX_BRAZORIA,0.27699999999999997
TX_BRAZOS,0.233
TX_BREWSTER,0.424
TX_BRISCOE,0.251
TX_BROOKS,0.912
TX_BROWN,0.196
TX_BURLESON,0.184
TX_BURNET,0.20199999999999999
TX_CALDWELL,0.47100000000000003
TX_CALHOUN,0.46399999999999997
TX_CALLAHAN,0.076
TX_CAMERON,0.8809999999999999
TX_CAMP,0.214
TX_CARSON,0.085
TX_CASS,0.035
TX_CASTRO,0.599
TX_CHAMBERS,0.18899999999999997
TX_CHEROKEE,0.20600000000000002
TX_CHILDRESS,0.268
TX_CLAY,0.043
TX_COCHRAN,0.529
TX_COKE,0.18100000000000002
TX_COLEMAN,0.16
TX_COLLIN,0.147
TX_COLLINGSWORTH,0.3
TX_COLORADO,0.261
TX_COMAL,0.249
TX_COMANCHE,0.258
TX_CONCHO,0.532
TX_COOKE,0.156
TX_CORYELL,0.159
TX_COTTLE,0.21
TX_CRANE,0.551
TX_CROCKETT,0.632
TX_CROSBY,0.523
TX_CULBERSON,0.762
TX_DALLAM,0.405
TX_DALLAS,0.38299999999999995
TX_DAWSON,0.534
TX_DEAFSMITH,0.6729999999999999
TX_DELTA,0.055
TX_DENTON,0.182
TX_DEWITT,0.324
TX_DICKENS,0.29
TX_DIMMIT,0.862
TX_DONLEY,0.084
TX_DUVAL,0.885
TX_EASTLAND,0.14400000000000002
TX_ECTOR,0.527
TX_EDWARDS,0.513
TX_ELLIS,0.235
TX_ELPASO,0.8220000000000001
TX_ERATH,0.192
TX_FALLS,0.20800000000000002
TX_FANNIN,0.095
TX_FAYETTE,0.187
TX_FISHER,0.251
TX_FLOYD,0.529
TX_FOARD,0.14
TX_FORTBEND,0.237
TX_FRANKLIN,0.126
TX_FREESTONE,0.136
TX_FRIO,0.778
TX_GAINES,0.366
TX_GALVESTON,0.22399999999999998
TX_GARZA,0.47100000000000003
TX_GILLESPIE,0.2
TX_GLASSCOCK,0.308
TX_GOLIAD,0.341
TX_GONZALES,0.47200000000000003
TX_GRAY,0.23800000000000002
TX_GRAYSON,0.113
TX_GREGG,0.16399999999999998
TX_GRIMES,0.212
TX_GUADALUPE,0.35600000000000004
TX_HALE,0.5589999999999999
TX_HALL,0.324
TX_HAMILTON,0.10099999999999999
TX_HANSFORD,0.433
TX_HARDEMAN,0.215
TX_HARDIN,0.044000000000000004
TX_HARRIS,0.408
TX_HARRISON,0.111
TX_HARTLEY,0.239
TX_HASKELL,0.24
TX_HAYS,0.353
TX_HEMPHILL,0.285
TX_HENDERSON,0.10800000000000001
TX_HIDALGO,0.9059999999999999
TX_HILL,0.183
TX_HOCKLEY,0.436
TX_HOOD,0.102
TX_HOPKINS,0.153
TX_HOUSTON,0.1
TX_HOWARD,0.379
TX_HUDSPETH,0.7959999999999999
TX_HUNT,0.136
TX_HUTCHINSON,0.198
TX_IRION,0.255
TX_JACK,0.142
TX_JACKSON,0.29
TX_JASPER,0.055999999999999994
TX_JEFFDAVIS,0.337
TX_JEFFERSON,0.17
TX_JIMHOGG,0.9259999999999999
TX_JIMWELLS,0.79
TX_JOHNSON,0.18100000000000002
TX_JONES,0.248
TX_KARNES,0.498
TX_KAUFMAN,0.17
TX_KENDALL,0.204
TX_KENEDY,0.767
TX_KENT,0.149
TX_KERR,0.24
TX_KIMBLE,0.23399999999999999
TX_KING,0.136
TX_KINNEY,0.557
TX_KLEBERG,0.7020000000000001
TX_KNOX,0.29600000000000004
TX_LAMAR,0.065
TX_LAMB,0.517
TX_LAMPASAS,0.175
TX_LASALLE,0.86
TX_LAVACA,0.16
TX_LEE,0.22399999999999998
TX_LEON,0.135
TX_LIBERTY,0.18
TX_LIMESTONE,0.191
TX_LIPSCOMB,0.305
TX_LIVEOAK,0.35200000000000004
TX_LLANO,0.08
TX_LOVING,0.22
TX_LUBBOCK,0.319
TX_LYNN,0.46399999999999997
TX_MCCULLOCH,0.299
TX_MCLENNAN,0.23600000000000002
TX_MCMULLEN,0.369
TX_MADISON,0.19699999999999998
TX_MARION,0.031
TX_MARTIN,0.435
TX_MASON,0.215
TX_MATAGORDA,0.38299999999999995
TX_MAVERICK,0.9570000000000001
TX_MEDINA,0.49700000000000005
TX_MENARD,0.35200000000000004
TX_MIDLAND,0.377
TX_MILAM,0.233
TX_MILLS,0.166
TX_MITCHELL,0.37
TX_MONTAGUE,0.098
TX_MONTGOMERY,0.20800000000000002
TX_MOORE,0.527
TX_MORRIS,0.078
TX_MOTLEY,0.135
TX_NACOGDOCHES,0.17600000000000002
TX_NAVARRO,0.23800000000000002
TX_NEWTON,0.027999999999999997
TX_NOLAN,0.335
TX_NUECES,0.606
TX_OCHILTREE,0.48700000000000004
TX_OLDHAM,0.11800000000000001
TX_ORANGE,0.057999999999999996
TX_PALOPINTO,0.177
TX_PANOLA,0.083
TX_PARKER,0.106
TX_PARMER,0.6
TX_PECOS,0.6729999999999999
TX_POLK,0.131
TX_POTTER,0.353
TX_PRESIDIO,0.8340000000000001
TX_RAINS,0.077
TX_RANDALL,0.16399999999999998
TX_REAGAN,0.609
TX_REAL,0.24600000000000002
TX_REDRIVER,0.066
TX_REEVES,0.742
TX_REFUGIO,0.47200000000000003
TX_ROBERTS,0.08
TX_ROBERTSON,0.18
TX_ROCKWALL,0.159
TX_RUNNELS,0.32
TX_RUSK,0.14300000000000002
TX_SABINE,0.032
TX_SANAUGUSTINE,0.06
TX_SANJACINTO,0.109
TX_SANPATRICIO,0.544
TX_SANSABA,0.28
TX_SCHLEICHER,0.444
TX_SCURRY,0.363
TX_SHACKELFORD,0.10099999999999999
TX_SHELBY,0.16399999999999998
TX_SHERMAN,0.40399999999999997
TX_SMITH,0.172
TX_SOMERVELL,0.192
TX_STARR,0.9570000000000001
TX_STEPHENS,0.209
TX_STERLING,0.319
TX_STONEWALL,0.14
TX_SUTTON,0.596
TX_SWISHER,0.401
