YEAR,STATE_COUNTY,SOME_COLLEGE
2017,HI_KALAWAO,1
2017,NE_MCPHERSON,0.895
2017,VA_ARLINGTON,0.889
2017,VA_FALLSCHURCH,0.881
2017,CO_DOUGLAS,0.872
2017,IN_HAMILTON,0.864
2017,WY_ALBANY,0.86
2017,CO_BROOMFIELD,0.86
2017,CA_SANFRANCISCO,0.855
2017,VA_FAIRFAX,0.851
2017,MD_HOWARD,0.849
2017,ID_MADISON,0.847
2017,NE_HOOKER,0.847
2017,IA_STORY,0.846
2017,WA_WHITMAN,0.846
2017,SD_LINCOLN,0.843
2017,MI_WASHTENAW,0.843
2017,NM_LOSALAMOS,0.843
2017,KS_JOHNSON,0.842
2017,IA_DALLAS,0.839
2017,TX_BORDEN,0.839
2017,TN_WILLIAMSON,0.837
2017,NY_NEWYORK,0.833
2017,NM_HARDING,0.83
2017,NE_HAYES,0.829
2017,ID_LATAH,0.828
2017,VA_LOUDOUN,0.828
2017,OH_DELAWARE,0.828
2017,CO_BOULDER,0.826
2017,KS_RILEY,0.824
2017,NC_CAMDEN,0.821
2017,MA_NORFOLK,0.82
2017,VA_ALEXANDRIA,0.819
2017,VA_ALEXANDRIACITY,0.819
2017,WI_DANE,0.819
2017,MN_STEVENS,0.818
2017,MN_CARVER,0.817
2017,OR_BENTON,0.815
2017,IA_JOHNSON,0.815
2017,MT_DANIELS,0.814
2017,AK_DENALI,0.814
2017,KS_DOUGLAS,0.814
2017,NY_TOMPKINS,0.813
2017,WI_OZAUKEE,0.812
2017,ND_CASS,0.812
2017,NE_WAYNE,0.811
2017,MT_GALLATIN,0.81
2017,CO_LARIMER,0.807
2017,ND_NELSON,0.804
2017,NE_ARTHUR,0.804
2017,CO_HINSDALE,0.803
2017,NE_SARPY,0.803
2017,MN_WASHINGTON,0.802
2017,TX_COLLIN,0.801
2017,VA_FAIRFAX,0.801
2017,KS_COMANCHE,0.801
2017,NC_ORANGE,0.8
2017,SD_DAVISON,0.8
2017,DC_DISTRICTOFCOLUMBIA,0.8
2017,WI_WAUKESHA,0.798
2017,MO_PLATTE,0.797
2017,MO_BOONE,0.797
2017,NE_LOGAN,0.796
2017,MI_OAKLAND,0.795
2017,TX_ARMSTRONG,0.795
2017,MN_SCOTT,0.795
2017,VA_MONTGOMERY,0.794
2017,SD_BROOKINGS,0.792
2017,MA_MIDDLESEX,0.792
2017,SD_HARDING,0.792
2017,VT_CHITTENDEN,0.792
2017,MN_HENNEPIN,0.791
2017,NE_PIERCE,0.79
2017,IL_CHAMPAIGN,0.789
2017,MN_OLMSTED,0.788
2017,RI_BRISTOL,0.787
2017,WA_KING,0.787
2017,MT_MISSOULA,0.786
2017,CO_PITKIN,0.786
2017,TX_OLDHAM,0.784
2017,NJ_MORRIS,0.783
2017,MT_POWDERRIVER,0.783
2017,MN_DAKOTA,0.783
2017,IN_MONROE,0.783
2017,VA_YORK,0.783
2017,KS_TREGO,0.782
2017,FL_LEON,0.782
2017,CO_MINERAL,0.781
2017,MA_HAMPSHIRE,0.781
2017,MS_MADISON,0.78
2017,ND_SARGENT,0.78
2017,PA_MONTGOMERY,0.78
2017,NC_WAKE,0.779
2017,NJ_SOMERSET,0.778
2017,UT_UTAH,0.777
2017,IA_BREMER,0.777
2017,VA_RADFORD,0.776
2017,WI_STCROIX,0.775
2017,KS_ELLIS,0.775
2017,CO_GUNNISON,0.774
2017,MI_KALAMAZOO,0.774
2017,WI_LACROSSE,0.774
2017,MN_WILKIN,0.774
2017,CO_OURAY,0.773
2017,PA_ALLEGHENY,0.772
2017,TX_KENT,0.772
2017,MD_MONTGOMERY,0.772
2017,IL_DUPAGE,0.772
2017,FL_STJOHNS,0.772
2017,NY_SARATOGA,0.772
2017,CA_PLACER,0.771
2017,MO_STLOUIS,0.77
2017,CO_CLEARCREEK,0.77
2017,SD_FAULK,0.77
2017,MO_STCHARLES,0.769
2017,ND_BURLEIGH,0.768
2017,GA_FORSYTH,0.768
2017,WA_COLUMBIA,0.768
2017,CO_ROUTT,0.768
2017,NE_GRANT,0.767
2017,MI_CLINTON,0.767
2017,KS_WABAUNSEE,0.767
2017,NE_SEWARD,0.767
2017,ND_TRAILL,0.767
2017,ND_ADAMS,0.766
2017,KS_THOMAS,0.765
2017,NE_HOLT,0.765
2017,NC_WATAUGA,0.765
2017,MN_DOUGLAS,0.765
2017,IL_MONROE,0.765
2017,MI_LIVINGSTON,0.765
2017,IL_KENDALL,0.765
2017,VA_CHARLOTTESVILLE,0.765
2017,UT_DAVIS,0.765
2017,MI_INGHAM,0.764
2017,IA_LINN,0.764
2017,VA_NORTON,0.764
2017,NJ_HUNTERDON,0.764
2017,UT_MORGAN,0.763
2017,RI_NEWPORT,0.763
2017,VA_VIRGINIABEACH,0.763
2017,GA_OCONEE,0.763
2017,NE_WASHINGTON,0.763
2017,NJ_BERGEN,0.763
2017,IL_MCLEAN,0.762
2017,OR_MULTNOMAH,0.762
2017,KS_CLAY,0.762
2017,CO_LAPLATA,0.761
2017,MN_WRIGHT,0.761
2017,IN_BOONE,0.761
2017,WY_TETON,0.761
2017,ND_MERCER,0.761
2017,FL_ALACHUA,0.76
2017,MS_LAFAYETTE,0.76
2017,CO_SUMMIT,0.76
2017,OH_WOOD,0.759
2017,MS_OKTIBBEHA,0.759
2017,CO_JEFFERSON,0.759
2017,NE_CHEYENNE,0.759
2017,GA_FULTON,0.758
2017,KS_WALLACE,0.758
2017,KS_KIOWA,0.757
2017,ND_CAVALIER,0.757
2017,MN_COOK,0.757
2017,ND_GRANT,0.757
2017,CT_MIDDLESEX,0.757
2017,SD_CLAY,0.757
2017,VA_ALBEMARLE,0.757
2017,IA_GRUNDY,0.757
2017,MN_CLAY,0.756
2017,OH_GREENE,0.756
2017,NE_LANCASTER,0.756
2017,NE_POLK,0.756
2017,WA_GARFIELD,0.754
2017,CA_SANTACLARA,0.754
2017,MT_LEWISANDCLARK,0.753
2017,MN_TRAVERSE,0.753
2017,NE_FRONTIER,0.753
2017,KS_SMITH,0.753
2017,CO_GILPIN,0.753
2017,TX_DENTON,0.753
2017,IL_JACKSON,0.752
2017,NY_ALBANY,0.752
2017,VA_WILLIAMSBURG,0.752
2017,NE_CEDAR,0.752
2017,PA_CHESTER,0.752
2017,IA_PALOALTO,0.752
2017,IA_SHELBY,0.752
2017,NE_HAMILTON,0.752
2017,CA_MARIN,0.751
2017,IA_WINNESHIEK,0.751
2017,AK_JUNEAU,0.751
2017,IN_HENDRICKS,0.75
2017,MD_FREDERICK,0.75
2017,IL_DEKALB,0.75
2017,MN_STEARNS,0.749
2017,IL_PIATT,0.749
2017,CA_SANMATEO,0.748
2017,KY_FAYETTE,0.747
2017,KS_MITCHELL,0.747
2017,MT_JEFFERSON,0.747
2017,TX_FORTBEND,0.747
2017,ND_EMMONS,0.747
2017,GA_FAYETTE,0.747
2017,CO_ELPASO,0.747
2017,NE_CASS,0.746
2017,NH_ROCKINGHAM,0.746
2017,NC_NEWHANOVER,0.746
2017,ID_ADA,0.746
2017,RI_WASHINGTON,0.745
2017,ME_CUMBERLAND,0.745
2017,OH_WARREN,0.745
2017,IA_JEFFERSON,0.744
2017,KS_GRAHAM,0.744
2017,ND_GRANDFORKS,0.743
2017,KS_OTTAWA,0.743
2017,MN_STLOUIS,0.743
2017,MN_NICOLLET,0.743
2017,NE_ANTELOPE,0.741
2017,GA_COLUMBIA,0.741
2017,TX_WILLIAMSON,0.741
2017,NY_NASSAU,0.741
2017,TX_RANDALL,0.741
2017,MN_SHERBURNE,0.741
2017,AL_SHELBY,0.74
2017,IA_MARION,0.74
2017,ND_OLIVER,0.74
2017,NE_NEMAHA,0.74
2017,FL_SEMINOLE,0.74
2017,AK_SITKA,0.738
2017,IA_KOSSUTH,0.738
2017,NE_GARFIELD,0.738
2017,WI_WASHINGTON,0.738
2017,VA_LEXINGTON,0.737
2017,MN_BLUEEARTH,0.737
2017,NE_CHASE,0.737
2017,VA_POQUOSON,0.736
2017,VA_HENRICO,0.736
2017,ND_FOSTER,0.736
2017,UT_KANE,0.735
2017,NE_BUFFALO,0.735
2017,TX_ROCKWALL,0.735
2017,NE_DUNDY,0.735
2017,SC_CHARLESTON,0.734
2017,GA_COBB,0.734
2017,VA_HANOVER,0.733
2017,NC_DURHAM,0.732
2017,CO_DENVER,0.731
2017,NE_CUSTER,0.731
2017,IA_CERROGORDO,0.731
2017,NE_YORK,0.731
2017,AK_FAIRBANKS,0.731
2017,NC_MECKLENBURG,0.73
2017,MN_MURRAY,0.73
2017,CO_PARK,0.73
2017,KS_BUTLER,0.729
2017,SD_UNION,0.729
2017,WI_PIERCE,0.729
2017,MT_WIBAUX,0.729
2017,CA_ALAMEDA,0.729
2017,IA_POLK,0.729
2017,MN_LINCOLN,0.729
2017,IA_DICKINSON,0.729
2017,NE_RICHARDSON,0.729
2017,IA_SCOTT,0.729
2017,TX_KENDALL,0.728
2017,MN_GRANT,0.728
2017,KY_BOONE,0.728
2017,OR_WASHINGTON,0.728
2017,MS_LAMAR,0.728
2017,WI_EAUCLAIRE,0.728
2017,SD_HANSON,0.727
2017,VA_ROANOKE,0.727
2017,MD_ANNEARUNDEL,0.727
2017,MN_RAMSEY,0.727
2017,AL_MADISON,0.726
2017,IA_WARREN,0.726
2017,MN_ANOKA,0.726
2017,NY_MONROE,0.725
2017,MA_DUKES,0.725
2017,IA_IOWA,0.725
2017,NE_SAUNDERS,0.725
2017,CO_ARAPAHOE,0.725
2017,NE_DAWES,0.724
2017,SD_HAND,0.724
2017,ND_MORTON,0.724
2017,WV_MONONGALIA,0.724
2017,NJ_MONMOUTH,0.724
2017,KS_POTTAWATOMIE,0.724
2017,MN_LAKE,0.723
2017,CT_TOLLAND,0.723
2017,UT_SUMMIT,0.723
2017,PA_BUTLER,0.722
2017,VA_JAMESCITY,0.722
2017,MT_JUDITHBASIN,0.722
2017,WY_SHERIDAN,0.721
2017,TX_TRAVIS,0.721
2017,UT_CACHE,0.721
2017,NY_ONTARIO,0.72
2017,IA_DUBUQUE,0.72
2017,MD_HARFORD,0.72
2017,NJ_MIDDLESEX,0.72
2017,NE_DOUGLAS,0.72
2017,PA_CENTRE,0.719
2017,OR_DESCHUTES,0.719
2017,MN_WINONA,0.719
2017,ND_STEELE,0.719
2017,ND_WARD,0.718
2017,MA_NANTUCKET,0.718
2017,PA_BUCKS,0.718
2017,NC_PITT,0.718
2017,MI_HOUGHTON,0.718
2017,IL_WOODFORD,0.718
2017,ND_MCKENZIE,0.717
2017,SD_MEADE,0.717
2017,SC_RICHLAND,0.717
2017,NY_ERIE,0.717
2017,MI_EMMET,0.717
2017,NJ_SUSSEX,0.717
2017,WI_PORTAGE,0.717
2017,UT_RICH,0.717
2017,MA_SUFFOLK,0.717
2017,GA_BRYAN,0.717
2017,IN_HANCOCK,0.717
2017,IL_MCDONOUGH,0.716
2017,IL_MCHENRY,0.716
2017,NC_CUMBERLAND,0.716
2017,WA_KITSAP,0.716
2017,MN_BENTON,0.716
2017,ND_GOLDENVALLEY,0.716
2017,ND_RICHLAND,0.716
2017,NE_PHELPS,0.715
2017,WA_WHATCOM,0.715
2017,WI_CALUMET,0.715
2017,CO_SANMIGUEL,0.715
2017,HI_HONOLULU,0.715
2017,NH_STRAFFORD,0.715
2017,KS_CRAWFORD,0.714
2017,TX_BREWSTER,0.714
2017,OH_FRANKLIN,0.714
2017,KS_NEMAHA,0.714
2017,MO_GREENE,0.713
2017,OK_PAYNE,0.713
2017,IN_TIPPECANOE,0.713
2017,NE_SHERIDAN,0.713
2017,NE_GAGE,0.712
2017,ND_MCLEAN,0.712
2017,MI_MIDLAND,0.712
2017,CO_ELBERT,0.711
2017,MT_CUSTER,0.711
2017,GA_CHATTAHOOCHEE,0.711
2017,NE_THOMAS,0.711
2017,KS_RAWLINS,0.71
2017,OH_MEDINA,0.71
2017,ND_RENVILLE,0.709
2017,KS_MIAMI,0.709
2017,NY_RENSSELAER,0.708
2017,ND_LOGAN,0.708
2017,KY_OLDHAM,0.708
2017,NE_FURNAS,0.708
2017,IL_HAMILTON,0.708
2017,IL_SANGAMON,0.708
2017,NJ_BURLINGTON,0.707
2016,PA_BUCKS,0.707
2017,MN_CROWWING,0.707
2017,KS_JEWELL,0.707
2017,NY_ONONDAGA,0.707
2017,WA_THURSTON,0.707
2017,MO_CLAY,0.706
2017,VA_STAFFORD,0.706
2017,SD_LAKE,0.706
2017,IA_RINGGOLD,0.706
2017,KS_REPUBLIC,0.706
2017,MD_CARROLL,0.706
2017,NY_WESTCHESTER,0.705
2017,MN_POPE,0.705
2017,IA_HARRISON,0.705
2017,TX_MOTLEY,0.705
2017,IA_CARROLL,0.704
2017,AL_LEE,0.704
2017,OR_CLACKAMAS,0.704
2017,ND_BOWMAN,0.704
2017,KS_PHILLIPS,0.704
2017,MO_STLOUISCITY,0.704
2017,WI_DOUGLAS,0.704
2017,ND_BARNES,0.704
2017,MD_BALTIMORE,0.704
2017,NE_ROCK,0.704
2017,GA_CLARKE,0.703
2017,CT_FAIRFIELD,0.703
2017,WA_ISLAND,0.703
2017,MN_BROWN,0.703
2017,WY_LARAMIE,0.703
2017,AK_ANCHORAGE,0.703
2017,IA_LYON,0.703
2017,NE_BANNER,0.703
2017,VA_LYNCHBURG,0.703
2017,NC_BUNCOMBE,0.703
2017,MI_EATON,0.703
2017,SD_TURNER,0.703
2017,NE_KEITH,0.702
2017,UT_IRON,0.702
2017,TN_KNOX,0.702
2017,CA_NEVADA,0.702
2017,MA_FRANKLIN,0.701
2017,IA_WINNEBAGO,0.701
2017,NE_PERKINS,0.701
2017,NE_NUCKOLLS,0.701
2017,MS_RANKIN,0.7
2017,WI_OUTAGAMIE,0.7
2017,CO_BACA,0.7
2017,NC_DARE,0.7
2017,GA_DEKALB,0.7
2017,KS_LANE,0.699
2017,IL_JERSEY,0.699
2017,OH_ATHENS,0.699
2017,ID_TETON,0.698
2017,WY_GOSHEN,0.698
2017,IL_WILLIAMSON,0.698
2017,CA_ELDORADO,0.698
2017,MN_POLK,0.698
2017,RI_KENT,0.697
2017,NE_MERRICK,0.697
2015,PA_BUCKS,0.697
2017,SD_EDMUNDS,0.697
2017,MN_OTTERTAIL,0.697
2017,ND_STARK,0.697
2017,IL_MADISON,0.697
2017,MI_GRANDTRAVERSE,0.697
2017,IL_WASHINGTON,0.697
2017,KS_MCPHERSON,0.696
2017,OK_CLEVELAND,0.696
2017,MT_SHERIDAN,0.696
2017,IA_ADAMS,0.696
2017,IN_WARRICK,0.696
2017,KS_RUSSELL,0.696
2017,NE_BOYD,0.696
2017,WI_DUNN,0.696
2017,VA_CHESTERFIELD,0.695
2017,SD_SULLY,0.695
2017,NE_FRANKLIN,0.695
2017,VA_PRINCEWILLIAM,0.695
2017,MO_JOHNSON,0.694
2017,OH_HAMILTON,0.694
2017,MI_KENT,0.694
2017,MI_MARQUETTE,0.694
2017,NE_CHERRY,0.694
2017,NY_PUTNAM,0.694
2017,MO_CAPEGIRARDEAU,0.693
2017,GA_CHEROKEE,0.693
2017,NE_STANTON,0.693
2017,MI_LEELANAU,0.692
2017,KS_ROOKS,0.692
2017,IA_APPANOOSE,0.692
2017,CA_SANLUISOBISPO,0.692
2017,NE_GARDEN,0.692
2017,CA_CONTRACOSTA,0.692
2017,PA_DELAWARE,0.692
2017,MN_DODGE,0.692
2017,VA_HAMPTON,0.692
2017,MI_OTTAWA,0.692
2017,KY_CAMPBELL,0.692
2017,VA_CHESAPEAKE,0.692
2017,VA_CHESAPEAKECITY,0.692
2017,NE_ADAMS,0.692
2017,KS_ELK,0.691
2017,AK_HAINES,0.691
2017,MN_GOODHUE,0.691
2017,AK_VALDEZCORDOVA,0.691
2017,IL_CALHOUN,0.691
2017,NC_MOORE,0.691
2017,WA_SPOKANE,0.69
2017,WA_SNOHOMISH,0.69
2017,LA_ORLEANS,0.69
2017,UT_WASATCH,0.69
2017,IL_TAZEWELL,0.69
2017,CA_SANDIEGO,0.69
2017,AZ_COCONINO,0.69
2017,MN_CARLTON,0.689
2017,IL_STCLAIR,0.689
2017,NE_BLAINE,0.689
2017,MI_ISABELLA,0.689
2017,MN_KITTSON,0.689
2017,WI_IRON,0.689
2015,KS_SHERIDAN,0.689
2017,SD_KINGSBURY,0.689
2017,IA_PLYMOUTH,0.689
2017,VA_MATHEWS,0.689
2017,ND_LAMOURE,0.688
2017,IL_PEORIA,0.688
2017,IA_BENTON,0.688
2017,OR_LANE,0.688
2017,GA_BULLOCH,0.688
2017,CA_YOLO,0.688
2017,MI_KEWEENAW,0.687
2017,CA_BUTTE,0.687
2017,IA_IDA,0.687
2017,NE_SIOUX,0.687
2017,NJ_HUDSON,0.687
2017,MD_STMARY'S,0.687
2017,CT_HARTFORD,0.687
2017,TN_MONTGOMERY,0.686
2017,GA_HARRIS,0.686
2017,ND_SLOPE,0.686
2017,NC_ONSLOW,0.686
2017,TX_HAYS,0.686
2017,NC_GUILFORD,0.686
2017,IA_SAC,0.686
2017,IL_WILL,0.686
2017,CO_KIOWA,0.686
2017,IA_POWESHIEK,0.685
2017,KY_JEFFERSON,0.685
2017,ND_BILLINGS,0.685
2017,CO_YUMA,0.685
2017,IA_MAHASKA,0.685
2017,NE_KNOX,0.685
2017,IA_CLINTON,0.685
2017,NE_BURT,0.684
2017,KS_JACKSON,0.684
2017,GA_CHATHAM,0.684
2017,ID_BANNOCK,0.684
2017,KS_RUSH,0.684
2017,ND_MCHENRY,0.684
2017,VA_BEDFORD,0.683
2017,NH_GRAFTON,0.683
2017,SD_JERAULD,0.683
2017,NJ_GLOUCESTER,0.683
2017,MA_PLYMOUTH,0.683
2017,ND_MOUNTRAIL,0.683
2017,MN_ITASCA,0.683
2017,NH_MERRIMACK,0.683
2017,SD_WALWORTH,0.682
2017,IA_POCAHONTAS,0.682
2017,IL_COOK,0.682
2017,OH_CUYAHOGA,0.682
2017,NE_HARLAN,0.682
2017,MT_VALLEY,0.681
2017,SD_PENNINGTON,0.681
2017,MT_FALLON,0.681
2017,WY_HOTSPRINGS,0.681
2017,MA_ESSEX,0.681
2017,UT_WAYNE,0.681
2017,VT_WASHINGTON,0.681
2017,ND_WELLS,0.681
2017,NH_HILLSBOROUGH,0.681
2017,VA_CLARKE,0.681
2017,CO_WASHINGTON,0.681
2017,MI_OTSEGO,0.681
2017,KY_MADISON,0.68
2017,OH_MONTGOMERY,0.68
2017,SC_YORK,0.68
2017,NE_BOONE,0.68
2017,TN_DAVIDSON,0.68
2017,WA_SANJUAN,0.68
2017,KS_HODGEMAN,0.68
2017,SD_MINNEHAHA,0.68
2017,ME_YORK,0.68
2017,MA_BARNSTABLE,0.68
2017,KS_GEARY,0.679
2017,IA_MADISON,0.679
2017,TX_BRAZOS,0.679
2017,WY_PARK,0.679
2017,IN_JOHNSON,0.679
2017,KS_LINCOLN,0.679
2017,ND_RAMSEY,0.679
2017,TX_IRION,0.679
2017,LA_EASTBATONROUGE,0.679
2017,MA_WORCESTER,0.679
2017,ID_NEZPERCE,0.679
2017,NY_DUTCHESS,0.678
2017,SD_HUTCHINSON,0.678
2017,ND_DIVIDE,0.678
2017,UT_SALTLAKE,0.678
2017,MN_HOUSTON,0.678
2017,NE_LINCOLN,0.678
2017,CA_MONO,0.678
2017,NE_NANCE,0.678
2017,OK_CANADIAN,0.678
2017,IL_LAKE,0.678
2017,PA_WESTMORELAND,0.677
2017,ND_EDDY,0.677
2017,SD_MCCOOK,0.677
2017,UT_WASHINGTON,0.677
2017,KY_ROBERTSON,0.677
2017,MO_CHRISTIAN,0.676
2017,MT_CHOUTEAU,0.676
2017,SD_MOODY,0.676
2017,MI_MACOMB,0.676
2017,CA_MODOC,0.676
2017,IA_FREMONT,0.676
2017,NY_RICHMOND,0.676
2017,CO_EAGLE,0.676
2017,KS_MORRIS,0.676
2017,LA_STTAMMANY,0.676
2017,WA_KITTITAS,0.675
2017,MN_LACQUIPARLE,0.675
2017,WV_OHIO,0.675
2017,SD_AURORA,0.675
2017,NE_KEYAPAHA,0.675
2017,SD_BROWN,0.675
2017,MD_CALVERT,0.675
2017,OH_SUMMIT,0.674
2017,OH_PUTNAM,0.674
2017,TN_RUTHERFORD,0.674
2017,TX_CARSON,0.674
2017,IA_KEOKUK,0.674
2017,TX_COMAL,0.674
2017,NC_CARTERET,0.674
2017,TN_WASHINGTON,0.674
2017,VA_NORFOLK,0.674
2017,WI_BROWN,0.673
2017,IN_POSEY,0.673
2017,AR_PULASKI,0.673
2017,NE_KEARNEY,0.673
2017,MT_FLATHEAD,0.673
2017,SD_HUGHES,0.673
2017,TX_BAYLOR,0.672
2017,ND_WILLIAMS,0.672
2017,ND_BURKE,0.672
2017,FL_ORANGE,0.672
2017,AL_JEFFERSON,0.672
2017,CA_ORANGE,0.672
2017,CT_LITCHFIELD,0.672
2017,WI_WINNEBAGO,0.671
2017,NC_CABARRUS,0.671
2017,OH_LAKE,0.671
2017,NV_STOREY,0.671
2016,KS_SEDGWICK,0.671
2017,MO_PULASKI,0.671
2017,MN_LYON,0.671
2017,MI_DELTA,0.67
2017,WY_NATRONA,0.67
2017,FL_OKALOOSA,0.67
2017,MN_BELTRAMI,0.67
2017,AR_FAULKNER,0.67
2017,MT_CASCADE,0.67
2017,KS_CLOUD,0.669
2017,MN_KANDIYOHI,0.669
2017,IA_BLACKHAWK,0.669
2017,MT_PARK,0.669
2017,WI_ONEIDA,0.669
2017,KS_PRATT,0.669
2017,UT_CARBON,0.669
2017,MD_CHARLES,0.669
2017,VA_KINGGEORGE,0.669
2017,NC_UNION,0.669
2017,KY_KENTON,0.669
2017,SD_GREGORY,0.669
2017,PA_WASHINGTON,0.668
2017,ND_BOTTINEAU,0.668
2017,ND_SHERIDAN,0.668
2017,KS_CHEYENNE,0.668
2017,LA_BOSSIER,0.668
2017,WI_ASHLAND,0.668
2017,SD_SPINK,0.668
2017,VA_RICHMOND,0.668
2017,OR_POLK,0.667
2017,DE_NEWCASTLE,0.667
2017,IN_PORTER,0.667
2017,KS_SEDGWICK,0.667
2017,TX_BRAZORIA,0.667
2017,WI_BAYFIELD,0.667
2017,IA_HANCOCK,0.666
2017,WV_BROOKE,0.666
2017,NV_DOUGLAS,0.666
2017,TX_REAL,0.666
2017,NM_CATRON,0.666
2017,FL_BROWARD,0.666
2017,OH_FAIRFIELD,0.666
2017,VA_ISLEOFWIGHT,0.666
2017,MD_QUEENANNE'S,0.666
2017,IL_JASPER,0.665
2017,IL_CLINTON,0.665
2017,MN_FILLMORE,0.665
2017,OR_WHEELER,0.665
2017,IA_O'BRIEN,0.665
2017,WI_VILAS,0.665
2017,KS_GREELEY,0.664
2017,VT_LAMOILLE,0.664
2017,IL_EFFINGHAM,0.664
2017,SD_HAAKON,0.664
2017,AK_KODIAKISLAND,0.664
2017,IA_BUTLER,0.664
2017,MS_DESOTO,0.663
2017,WV_CABELL,0.663
2017,NM_BERNALILLO,0.663
2017,FL_SANTAROSA,0.663
2015,KS_SEDGWICK,0.663
2017,VA_SUFFOLK,0.663
2017,WY_NIOBRARA,0.663
2017,OK_GRANT,0.663
2017,ND_TOWNER,0.663
2017,NY_NIAGARA,0.662
2017,PA_NORTHAMPTON,0.662
2017,IN_ALLEN,0.662
2017,CA_SACRAMENTO,0.662
2017,KS_LEAVENWORTH,0.662
2017,TX_FOARD,0.662
2017,SD_CAMPBELL,0.661
2017,MN_CHISAGO,0.661
2017,PA_BEAVER,0.661
2017,IL_RICHLAND,0.661
2017,CA_SANTACRUZ,0.661
2017,UT_EMERY,0.661
2017,IA_CLAY,0.661
2017,FL_ESCAMBIA,0.66
2017,SD_PERKINS,0.66
2017,ME_PENOBSCOT,0.66
2017,MT_BEAVERHEAD,0.66
2017,IA_CHEROKEE,0.659
2017,MN_ROCK,0.659
2017,MN_MCLEOD,0.659
2017,SC_LEXINGTON,0.659
2017,IA_GREENE,0.659
2017,ID_BOISE,0.659
2017,SD_MARSHALL,0.659
2017,KS_SUMNER,0.659
2017,IL_WAYNE,0.658
2017,MN_BECKER,0.658
2017,KS_NEOSHO,0.658
2017,TX_BELL,0.658
2017,TN_WILSON,0.658
2017,TN_HAMILTON,0.658
2017,CO_TELLER,0.658
2017,MO_JACKSON,0.658
2017,NE_CUMING,0.658
2017,TX_GALVESTON,0.658
2017,IA_WORTH,0.658
2017,FL_BREVARD,0.657
2017,NM_SANDOVAL,0.657
2017,IL_ADAMS,0.657
2017,WI_COLUMBIA,0.657
2017,VA_GOOCHLAND,0.657
2017,AZ_PIMA,0.657
2017,SD_SANBORN,0.657
2017,MN_HUBBARD,0.657
2017,NY_SCHENECTADY,0.656
2017,ND_MCINTOSH,0.656
2017,VA_FREDERICK,0.656
2017,IA_SIOUX,0.656
2017,SC_DORCHESTER,0.656
2017,PA_CUMBERLAND,0.655
2017,MN_WASECA,0.655
2017,IA_MITCHELL,0.655
2017,AZ_COCHISE,0.655
2017,NE_MADISON,0.655
2017,IL_FORD,0.655
2017,MI_ALPENA,0.655
2017,IL_WHITE,0.655
2017,VA_NEWPORTNEWS,0.655
2017,WI_IOWA,0.655
2017,NY_BROOME,0.655
2017,MO_CASS,0.655
2017,NC_FORSYTH,0.655
2017,VA_FREDERICKSBURG,0.654
2017,IN_STJOSEPH,0.654
2017,MN_PENNINGTON,0.654
2017,GA_CATOOSA,0.654
2015,KS_SHAWNEE,0.654
2017,IA_HARDIN,0.654
2017,NC_CLAY,0.654
2017,MI_SHIAWASSEE,0.654
2017,CT_NEWHAVEN,0.654
2017,LA_LINCOLN,0.654
2017,KS_GOVE,0.653
2017,VA_FAUQUIER,0.653
2017,CA_SHASTA,0.653
2017,MT_MEAGHER,0.653
2017,MO_JEFFERSON,0.653
2017,OH_GEAUGA,0.653
2017,IL_JODAVIESS,0.653
2017,SC_GREENVILLE,0.653
2017,TX_ROBERTS,0.653
2017,VT_WINDSOR,0.653
2017,IN_VANDERBURGH,0.653
2017,MS_HINDS,0.653
2017,NH_CHESHIRE,0.653
2017,KS_SHAWNEE,0.652
2017,MI_BAY,0.652
2017,NY_SUFFOLK,0.652
2017,OH_HANCOCK,0.652
2017,KS_HARPER,0.652
2017,IA_WASHINGTON,0.652
2017,ND_DICKEY,0.652
2017,IA_CALHOUN,0.652
2017,GA_HENRY,0.652
2017,CA_HUMBOLDT,0.651
2017,MT_YELLOWSTONE,0.651
2017,MO_COLE,0.651
2017,IA_EMMET,0.651
2017,WI_GREEN,0.651
2017,OH_PORTAGE,0.651
2017,ND_ROLETTE,0.651
2017,TX_STERLING,0.651
2017,MN_BIGSTONE,0.65
2017,VA_DANVILLE,0.65
2016,KS_SHAWNEE,0.65
2017,KS_WASHINGTON,0.65
2017,WA_CLARK,0.65
2017,FL_HILLSBOROUGH,0.65
2017,KY_HARDIN,0.65
2017,IA_CEDAR,0.65
2017,IN_FLOYD,0.65
2017,SD_CUSTER,0.649
2017,MT_TREASURE,0.649
2016,KS_SHERIDAN,0.649
2017,OR_HARNEY,0.649
2017,GA_CAMDEN,0.649
2017,WA_SKAMANIA,0.649
2017,OH_UNION,0.649
2017,NY_GENESEE,0.648
2017,WA_JEFFERSON,0.648
2017,IL_COLES,0.648
2017,ID_BONNEVILLE,0.648
2017,IA_HAMILTON,0.648
2017,KS_KINGMAN,0.648
2017,FL_CLAY,0.648
2017,GA_HOUSTON,0.648
2017,CO_SEDGWICK,0.647
2017,KS_SHERIDAN,0.647
2017,MN_MARSHALL,0.647
2017,NJ_WARREN,0.647
2017,IL_STARK,0.647
2017,KS_LOGAN,0.647
2017,IA_BOONE,0.647
2017,WA_BENTON,0.647
2017,IA_WEBSTER,0.647
2017,ND_KIDDER,0.647
2017,NY_JEFFERSON,0.646
2017,IL_CLARK,0.646
2017,WI_JEFFERSON,0.646
