Year,STATE_COUNTY,Yes,No,Issue,Issue2,Issue3
2016,AL_SUMTER,1430,1388,increase_local_lawmaking_abilities
2016,AL_TALLADEGA,13419,11157,increase_local_lawmaking_abilities
2016,AL_TALLAPOOSA,8122,5710,increase_local_lawmaking_abilities
2016,AL_TUSCALOOSA,38680,22480,increase_local_lawmaking_abilities
2016,AL_WALKER,11686,9945,increase_local_lawmaking_abilities
2016,AL_WASHINGTON,3353,2502,increase_local_lawmaking_abilities
2016,AL_WILCOX,2597,1313,increase_local_lawmaking_abilities
2016,AL_WINSTON,3691,3341,increase_local_lawmaking_abilities
2016,AL_AUTAUGA,10666,8134,increase_local_lawmaking_abilities
2016,AL_BALDWIN,47444,26018,increase_local_lawmaking_abilities
2016,AL_BARBOUR,3593,3309,increase_local_lawmaking_abilities
2016,AL_BIBB,3373,3108,increase_local_lawmaking_abilities
2016,AL_BLOUNT,10755,7981,increase_local_lawmaking_abilities
2016,AL_BULLOCK,1168,1573,increase_local_lawmaking_abilities
2016,AL_BUTLER,2956,3074,increase_local_lawmaking_abilities
2016,AL_CALHOUN,22335,12301,increase_local_lawmaking_abilities
2016,AL_CHAMBERS,4454,5525,increase_local_lawmaking_abilities
2016,AL_CHEROKEE,4892,2649,increase_local_lawmaking_abilities
2016,AL_CHILTON,7521,5397,increase_local_lawmaking_abilities
2016,AL_CHOCTAW,2110,1838,increase_local_lawmaking_abilities
2016,AL_CLARKE,3960,4624,increase_local_lawmaking_abilities
2016,AL_CLAY,2494,1904,increase_local_lawmaking_abilities
2016,AL_CLEBURNE,2260,1717,increase_local_lawmaking_abilities
2016,AL_COFFEE,8993,5539,increase_local_lawmaking_abilities
2016,AL_COLBERT,10290,6524,increase_local_lawmaking_abilities
2016,AL_CONECUH,1821,2046,increase_local_lawmaking_abilities
2016,AL_COOSA,1996,1684,increase_local_lawmaking_abilities
2016,AL_COVINGTON,6064,3922,increase_local_lawmaking_abilities
2016,AL_CRENSHAW,2116,2235,increase_local_lawmaking_abilities
2016,AL_CULLMAN,16298,11183,increase_local_lawmaking_abilities
2016,AL_DALE,8106,5207,increase_local_lawmaking_abilities
2016,AL_DALLAS,8090,4474,increase_local_lawmaking_abilities
2016,AL_DEKALB,11294,5895,increase_local_lawmaking_abilities
2016,AL_ELMORE,13947,13757,increase_local_lawmaking_abilities
2016,AL_ESCAMBIA,5698,3616,increase_local_lawmaking_abilities
2016,AL_ETOWAH,20612,11395,increase_local_lawmaking_abilities
2016,AL_FAYETTE,3262,2412,increase_local_lawmaking_abilities
2016,AL_FRANKLIN,5088,2861,increase_local_lawmaking_abilities
2016,AL_GENEVA,4937,3311,increase_local_lawmaking_abilities
2016,AL_GREENE,2620,583,increase_local_lawmaking_abilities
2016,AL_HALE,2972,2691,increase_local_lawmaking_abilities
2016,AL_HENRY,3325,2170,increase_local_lawmaking_abilities
2016,AL_HOUSTON,20398,11160,increase_local_lawmaking_abilities
2016,AL_JACKSON,8230,5313,increase_local_lawmaking_abilities
2016,AL_JEFFERSON,142786,96362,increase_local_lawmaking_abilities
2016,AL_LAMAR,2505,1893,increase_local_lawmaking_abilities
2016,AL_LAUDERDALE,17836,9066,increase_local_lawmaking_abilities
2016,AL_LAWRENCE,5616,4313,increase_local_lawmaking_abilities
2016,AL_LEE,26962,17002,increase_local_lawmaking_abilities
2016,AL_LIMESTONE,17246,11837,increase_local_lawmaking_abilities
2016,AL_LOWNDES,2322,1362,increase_local_lawmaking_abilities
2016,AL_MACON,2882,3918,increase_local_lawmaking_abilities
2016,AL_MADISON,77791,45295,increase_local_lawmaking_abilities
2016,AL_MARENGO,3514,3571,increase_local_lawmaking_abilities
2016,AL_MARION,5131,3848,increase_local_lawmaking_abilities
2016,AL_MARSHALL,15632,9490,increase_local_lawmaking_abilities
2016,AL_MOBILE,77046,40395,increase_local_lawmaking_abilities
2016,AL_MONROE,3895,2937,increase_local_lawmaking_abilities
2016,AL_MONTGOMERY,38732,32704,increase_local_lawmaking_abilities
2016,AL_MORGAN,22605,13054,increase_local_lawmaking_abilities
2016,AL_PERRY,1725,1484,increase_local_lawmaking_abilities
2016,AL_PICKENS,3082,2896,increase_local_lawmaking_abilities
2016,AL_PIKE,4903,3864,increase_local_lawmaking_abilities
2016,AL_RANDOLPH,3535,3064,increase_local_lawmaking_abilities
2016,AL_RUSSELL,6898,5828,increase_local_lawmaking_abilities
2016,AL_ST,7118,17552,increase_local_lawmaking_abilities
2016,AL_SHELBY,53340,25141,increase_local_lawmaking_abilities
2016,AL_SUMTER,1430,1388,increase_local_lawmaking_abilities
2016,AL_TALLADEGA,13419,11157,increase_local_lawmaking_abilities
2016,AL_TALLAPOOSA,8122,5710,increase_local_lawmaking_abilities
2016,AL_TUSCALOOSA,38680,22480,increase_local_lawmaking_abilities
2016,AL_WALKER,11686,9945,increase_local_lawmaking_abilities
2016,AL_WASHINGTON,3353,2502,increase_local_lawmaking_abilities
2016,AL_WILCOX,2597,1313,increase_local_lawmaking_abilities
2016,AL_WINSTON,3691,3341,increase_local_lawmaking_abilities
2016,AL_AUTAUGA,13434,6081,neutral_seperation_of_powers_change
2016,AL_BALDWIN,54987,21905,neutral_seperation_of_powers_change
2016,AL_BARBOUR,5157,2118,neutral_seperation_of_powers_change
2016,AL_BIBB,4408,2331,neutral_seperation_of_powers_change
2016,AL_BLOUNT,12725,6927,neutral_seperation_of_powers_change
2016,AL_BULLOCK,2212,622,neutral_seperation_of_powers_change
2016,AL_BUTLER,4670,1585,neutral_seperation_of_powers_change
2016,AL_CALHOUN,26399,9731,neutral_seperation_of_powers_change
2016,AL_CHAMBERS,7506,2790,neutral_seperation_of_powers_change
2016,AL_CHEROKEE,5826,2117,neutral_seperation_of_powers_change
2016,AL_CHILTON,8841,4559,neutral_seperation_of_powers_change
2016,AL_CHOCTAW,2483,1605,neutral_seperation_of_powers_change
2016,AL_CLARKE,6523,2367,neutral_seperation_of_powers_change
2016,AL_CLAY,3080,1539,neutral_seperation_of_powers_change
2016,AL_CLEBURNE,2666,1530,neutral_seperation_of_powers_change
2016,AL_COFFEE,10902,4198,neutral_seperation_of_powers_change
2016,AL_COLBERT,13231,4412,neutral_seperation_of_powers_change
2016,AL_CONECUH,2941,1056,neutral_seperation_of_powers_change
2016,AL_COOSA,2722,1132,neutral_seperation_of_powers_change
2016,AL_COVINGTON,7455,3073,neutral_seperation_of_powers_change
2016,AL_CRENSHAW,3059,1532,neutral_seperation_of_powers_change
2016,AL_CULLMAN,19218,9498,neutral_seperation_of_powers_change
2016,AL_DALE,9562,4226,neutral_seperation_of_powers_change
2016,AL_DALLAS,10514,2455,neutral_seperation_of_powers_change
2016,AL_DEKALB,13108,4869,neutral_seperation_of_powers_change
2016,AL_ELMORE,17554,11328,neutral_seperation_of_powers_change
2016,AL_ESCAMBIA,7258,2474,neutral_seperation_of_powers_change
2016,AL_ETOWAH,24036,9377,neutral_seperation_of_powers_change
2016,AL_FAYETTE,3993,1899,neutral_seperation_of_powers_change
2016,AL_FRANKLIN,5998,2302,neutral_seperation_of_powers_change
2016,AL_GENEVA,5804,2822,neutral_seperation_of_powers_change
2016,AL_GREENE,2656,547,neutral_seperation_of_powers_change
2016,AL_HALE,4229,1518,neutral_seperation_of_powers_change
2016,AL_HENRY,3894,1841,neutral_seperation_of_powers_change
2016,AL_HOUSTON,23778,9236,neutral_seperation_of_powers_change
2016,AL_JACKSON,9778,4445,neutral_seperation_of_powers_change
2016,AL_JEFFERSON,176601,64249,neutral_seperation_of_powers_change
2016,AL_LAMAR,3159,1418,neutral_seperation_of_powers_change
2016,AL_LAUDERDALE,21010,6665,neutral_seperation_of_powers_change
2016,AL_LAWRENCE,6436,4032,neutral_seperation_of_powers_change
2016,AL_LEE,33852,11717,neutral_seperation_of_powers_change
2016,AL_LIMESTONE,20226,10516,neutral_seperation_of_powers_change
2016,AL_LOWNDES,2757,1139,neutral_seperation_of_powers_change
2016,AL_MACON,5663,1335,neutral_seperation_of_powers_change
2016,AL_MADISON,92725,34974,neutral_seperation_of_powers_change
2016,AL_MARENGO,5096,2193,neutral_seperation_of_powers_change
2016,AL_MARION,5944,3444,neutral_seperation_of_powers_change
2016,AL_MARSHALL,17645,9418,neutral_seperation_of_powers_change
2016,AL_MOBILE,87870,32152,neutral_seperation_of_powers_change
2016,AL_MONROE,5258,1826,neutral_seperation_of_powers_change
2016,AL_MONTGOMERY,53526,20724,neutral_seperation_of_powers_change
2016,AL_MORGAN,27137,10060,neutral_seperation_of_powers_change
2016,AL_PERRY,2393,837,neutral_seperation_of_powers_change
2016,AL_PICKENS,4508,1715,neutral_seperation_of_powers_change
2016,AL_PIKE,6511,2786,neutral_seperation_of_powers_change
2016,AL_RANDOLPH,4774,2222,neutral_seperation_of_powers_change
2016,AL_RUSSELL,9434,3765,neutral_seperation_of_powers_change
2016,AL_ST,11208,20842,neutral_seperation_of_powers_change
2016,AL_SHELBY,61081,20451,neutral_seperation_of_powers_change
2016,AL_SUMTER,1514,1343,neutral_seperation_of_powers_change
2016,AL_TALLADEGA,18326,7066,neutral_seperation_of_powers_change
2016,AL_TALLAPOOSA,10272,4198,neutral_seperation_of_powers_change
2016,AL_TUSCALOOSA,46938,16467,neutral_seperation_of_powers_change
2016,AL_WALKER,14777,7727,neutral_seperation_of_powers_change
2016,AL_WASHINGTON,4251,1841,neutral_seperation_of_powers_change
2016,AL_WILCOX,3080,895,neutral_seperation_of_powers_change
2016,AL_WINSTON,4791,2619,neutral_seperation_of_powers_change
2016,AL_AUTAUGA	8,548,9474,8380,increase_requirements_for_impeachment
2016,AL_BALDWIN	30,861,39136,33248,increase_requirements_for_impeachment
2016,AL_BARBOUR	3,318,3215,2773,increase_requirements_for_impeachment
2016,AL_BIBB,3238,2990,increase_requirements_for_impeachment
2016,AL_BLOUNT,8751,9040,increase_requirements_for_impeachment
2016,AL_BULLOCK	1,582,1120,858,increase_requirements_for_impeachment
2016,AL_BUTLER,3127,2574,increase_requirements_for_impeachment
2016,AL_CALHOUN	13,662,19293,19463,increase_requirements_for_impeachment
2016,AL_CHAMBERS,5868,3748,increase_requirements_for_impeachment
2016,AL_CHEROKEE,3036,3765,increase_requirements_for_impeachment
2016,AL_CHILTON	5,676,6782,5537,increase_requirements_for_impeachment
2016,AL_CHOCTAW	1,861,1749,1479,increase_requirements_for_impeachment
2016,AL_CLARKE,4709,3544,increase_requirements_for_impeachment
2016,AL_CLAY,2026,2129,increase_requirements_for_impeachment
2016,AL_CLEBURNE,1703,2019,increase_requirements_for_impeachment
2016,AL_COFFEE,6030,7889,increase_requirements_for_impeachment
2016,AL_COLBERT	7,457,8612,7088,increase_requirements_for_impeachment
2016,AL_CONECUH	2,230,1550,1422,increase_requirements_for_impeachment
2016,AL_COOSA,1853,1699,increase_requirements_for_impeachment
